ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
hsa04519,Cadherin signaling,332,0.404767711801668,1.47520328631418,0.000755438055213022,0.00952391548179274,0.00664558289172358,3798,"tags=35%, list=24%, signal=27%",1012/8321/7533/5159/10186/3861/56129/10095/8313/1009/7532/1452/5099/81873/87/57551/1004/342184/3854/6324/57717/7484/5317/26025/8936/144165/1001/286887/2324/56110/3845/3853/83464/6093/51176/56127/54798/10092/60/5098/3071/56126/2535/56103/7529/3868/56099/56130/56109/51294/55845/9708/2195/120114/55851/3872/56122/7003/22808/8324/60437/1000/79633/1003/387/11211/1825/54510/56125/10109/10093/2697/71/56098/1951/4643/56107/8642/56134/92597/56097/56105/7409/7431/8777/56114/1830/10096/64005/7472/57575/3860/25984/3866/56133/79905/56113/56100/5881/1499/56106/5156/56102/102/56124/9620/10097/51474/166336/5097/8641/5879/10094/5970/2932/56108
hsa03250,Viral life cycle - HIV-1,65,0.563149496770703,1.70421623237064,0.000826118598629705,0.0100558574246995,0.00701676051104723,1468,"tags=23%, list=9%, signal=21%",4600/4130/684/4599/5901/9638/4131/60489/636/10955/7852/200316/23299/27125/920
hsa05131,Shigellosis,237,0.42540774917828,1.51385895031149,0.000866814348329176,0.0101995154986733,0.0071170020178606,4593,"tags=42%, list=29%, signal=30%",643246/989/440093/10095/29110/340061/7099/81873/9181/3099/81631/87/7186/10892/3098/10392/7321/929/3708/8936/10801/23176/5332/9978/6093/7335/10092/10398/6500/60/3688/3576/8454/23157/7316/3101/64121/115004/7322/23048/7323/7100/10670/387/382/7336/10109/10093/71/7094/8357/54205/5217/10096/826/89869/375189/113026/9265/126961/55964/333932/5330/55752/8767/6885/5216/9266/10097/114548/10616/5879/7132/10094/4793/5970/2932/824/8352/718/3678/653604/9140/440686/4790/4615/8717/7334/55062/27128/11335/998/3059/8350/5295/10552/10000/2017/598/831
hsa00982,Drug metabolism - cytochrome P450,52,-0.582091609175213,-1.89462824459785,0.000897483605727349,0.0102197326716695,0.00713110912530389,1983,"tags=44%, list=13%, signal=39%",7366/126/7367/1557/2949/4128/1576/1571/1565/1564/125/79799/124/2938/7364/1577/2946/2330/316/119391/2939/2941/2947
hsa05205,Proteoglycans in cancer,189,0.441393786000907,1.53772174839333,0.00100597988607833,0.0110972156183016,0.00774339780731346,2411,"tags=25%, list=15%, signal=22%",7291/1655/10818/8321/4318/10855/1278/7074/1514/3693/1277/1839/2335/3091/4060/7099/7097/355/3316/7484/286/4478/4659/3708/5329/3845/3339/6093/5328/4313/2002/60/3688/6774/967/3673/2535/3685/5566/7057/1634/815/2316/22808/2885/8324/387/11211
hsa05167,Kaposi sarcoma-associated herpesvirus infection,169,0.451277774584931,1.55182532717481,0.00116274610087564,0.0124378598063363,0.0086788704180191,4201,"tags=40%, list=27%, signal=30%",643246/5530/10379/4776/1385/2790/3383/3091/29110/2783/3105/355/81631/637/7186/1871/5925/3708/5743/3845/51176/6773/6774/3576/7316/2921/3717/1233/3106/3455/7187/9641/942/57580/148022/7538/2793/54205/3055/3107/54331/4277/6772/9976/8772/5610/3135/5534/1499/7422/3133/1230/23533/3134/5879/7132/5970/2782/2932/718/146850/5155/4790/8717/1234/131450/2787/3454
hsa04940,Type I diabetes mellitus,37,0.642294006496882,1.78000916541832,0.00128431130086401,0.0124928968682329,0.00871727409323542,3773,"tags=65%, list=24%, signal=50%",941/3118/3105/355/3127/3120/940/3552/3106/942/3107/3122/3123/3135/3117/3108/3133/3119/1363/3109/3134/3113/3002/3115
hsa04146,Peroxisome,79,-0.498890667782265,-1.77032567280842,0.00130192775357958,0.0124928968682329,0.00871727409323542,3122,"tags=39%, list=20%, signal=32%",92960/51/215/8309/83594/1962/3295/6342/8800/5825/30/26061/5195/847/283927/4843/26063/25961/51555/10901/5190/2053/23417/5189/5827/255027/3418/1384/5192/10455/5191
hsa04611,Platelet activation,117,0.479489737289067,1.57407982430411,0.00130945377938985,0.0124928968682329,0.00871727409323542,2687,"tags=29%, list=17%, signal=24%",2771/1278/1281/1277/2243/2207/5742/6915/7450/2534/4846/109/10672/4659/3708/2776/5332/6093/3674/4638/60/3688/695/6916/3673/2983/5566/3937/387/2770/71/7094/2149/83706
hsa05165,Human papillomavirus infection,299,0.40424036805732,1.46613478294381,0.00126972056054414,0.0124928968682329,0.00871727409323542,2411,"tags=24%, list=15%, signal=21%",9296/4600/8992/9550/10379/9636/8321/3910/5159/1284/4599/8638/4854/5315/1278/526/8313/3693/1277/7058/1385/8515/2335/22801/29110/3105/1452/355/7450/1311/3672/3996/1292/51606/1282/7484/529/896/5925/6009/5743/3845/5529/9114/3674/6773/3688/1291/527/1293/537/5521/10474/3673/1287/2535/3685/5566/7057/898/3106/5515/3912/3455/2885/8324/3675/3516/7187/9641/3915/11211
