Symbol,n_drugs,n_interactions,drug_names,interaction_types,sources,pooled_log2FC,rem_pvalue,rem_padj,Direction,Gene_Family,is_hub,Priority
MMP3,14,14,PRINOMASTAT; CTS-1027; BERKELEYTRIONE; MARIMASTAT; PRAVASTATIN SODIUM; BERKELEYACETAL B; BERKELEYAMIDE B; LISINOPRIL ANHYDROUS; ILOMASTAT; BERKELEYDIONE; CHLORTHALIDONE; BERKELEYAMIDE C; BERKELEYACETAL C; BERKELEYACETAL A,vaccine; inhibitor; ,TALC; ChEMBL; DTC; TEND; TdgClinicalTrial; ChEMBL; PharmGKB; TTD,-5.98150971368017,2.89704293212418e-11,1.57222060078295e-09,Down,Protease,TRUE,High
THBS1,14,14,CAMPTOTHECIN; TRETINOIN; VITAMIN A; PIOGLITAZONE HYDROCHLORIDE; VESNARINONE; DECITABINE; ACTH; METHYLCELLULOSE; SIMVASTATIN; ABT-510; GP-120 ANTIGEN; LOVASTATIN; PROTEIN KINASE C INHIBITOR; TSP-1 MIMETIC FUSION PROTEIN CVX-045,; antibody,NCI; TTD; TTD; TALC,-1.12229345825204,0.0232606997080935,0.045590651399892,Down,Other,TRUE,High
FN1,13,13,ONFEKAFUSP ALFA; COMPOUND 28 [PMID: 16460935]; L19TNFA; RADRETUMAB; DAROMUN; SUTIMLIMAB; MU-BC-1; L19IL2; AS-1409; DACARBAZINE; OCRIPLASMIN; L19SIP 131I; AS1409,; inhibitor; binder; antibody; cleavage; other/unknown,TTD; GuideToPharmacology; ChEMBL; CIViC; CIViC; ChEMBL; TTD; ChEMBL; TdgClinicalTrial,-2.01760416964742,0.0066137155000968,0.0154013712674233,Down,Other,TRUE,High
RRM2,13,13,MOTEXAFIN GADOLINIUM; FLUDARABINE; LY-2334737; CLADRIBINE; GEMCITABINE; TRIAPINE; TEZACITABINE; TRANSFERRIN RECEPTOR-TARGETED ANTI-RRM2 SIRNA CALAA-01; CYTARABINE; CLOFARABINE; GEMCITABINE ELAIDATE; GALLIUM NITRATE; HYDROXYUREA,inhibitor; ,TdgClinicalTrial; ChEMBL; ChEMBL; TTD; PharmGKB; ClearityFoundationClinicalTrial; TTD; ChEMBL; TTD; TdgClinicalTrial; TALC; TTD; ChEMBL,-1.23047240940759,1.79273600242264e-07,2.00831074452261e-06,Down,Other,TRUE,High
TLR2,13,14,PEPTIDOGLYCAN; DEFOSLIMOD; TOMARALIMAB; DIPROVOCIM-1; INFLIXIMAB; VB-201; PAREGORIC; TLR AGONIST CADI-05; DIAPEP277; RESVERATROL HEXANOIC ACID; CHEMBL:CHEMBL1836411; COMPOUND 13 [PMID: 23098072]; ADALIMUMAB,agonist; ; inhibitor; antibody,GuideToPharmacology; TTD; TTD; ChEMBL; PharmGKB; ChEMBL; TdgClinicalTrial; DTC,-1.05429070610477,3.48988058801091e-06,2.47447153264398e-05,Down,Other,TRUE,High
CD80,12,12,ABATACEPT; METHYLPREDNISOLONE; ANTINEOPLASTIC VACCINE; BELATACEPT; DNA VACCINE; CLOPIDOGREL; ROXITHROMYCIN; CYCLOSPORINE; PICIBANIL; TOREMIFENE; GALIXIMAB; VIAGENPUMATUCEL-L,inhibitor; ,TEND; TTD; NCI; TdgClinicalTrial; ChEMBL; NCI; TdgClinicalTrial; ChEMBL; PharmGKB; TTD; TdgClinicalTrial; ChEMBL; TTD,-1.78874924393124,8.18467299370054e-08,1.07216080327441e-06,Down,Other,TRUE,High
XCR1,12,12,TRYPTANTHRIN; NAVOXIMOD; LW106; TRYPTANTHRIN 5I; EPACADOSTAT; NECROSTATIN-1; 1-METHYL-L-TRYPTOPHAN; BETA-CARBOLINE; AMG-1; COMPOUND 8U [PMID: 31999451]; LINRODOSTAT; PF-06840003,inhibitor,GuideToPharmacology,1.11586457741601,1.28494326882225e-05,7.42599904682772e-05,Up,Other,TRUE,High
TLR3,10,10,POLY ICLC; POLY(I:C); BEVASIRANIB; ASPIRIN; RINTATOLIMOD; IL-4; IL-13; MEASLES VACCINE; BEVASIRANIB SODIUM; HYDROXYCHLOROQUINE,; agonist; activator,TTD; GuideToPharmacology; ChEMBL; PharmGKB; TTD; ChEMBL; NCI,1.18523176666953,8.46995694642325e-12,5.89655244600892e-10,Up,Other,TRUE,High
COL1A2,9,9,TNF-ALPHA; ST034307; RECOMBINANT TRANSFORMING GROWTH FACTOR-BETA-2; RECOMBINANT INTERFERON; DAUNORUBICIN LIPOSOMAL; RECOMBINANT TRANSFORMING GROWTH FACTOR; OCRIPLASMIN; COLLAGENASE CLOSTRIDIUM HISTOLYTICUM; DOXORUBICIN HYDROCHLORIDE,; inhibitor; cleavage,NCI; GuideToPharmacology; PharmGKB; ChEMBL; TEND; TdgClinicalTrial; ChEMBL,-2.71947388199348,1.26794389826897e-05,7.3376780436385e-05,Down,Other,TRUE,High
IL1A,9,10,HYDROXYCHLOROQUINE; OLANZAPINE; LUTIKIZUMAB; AMG-108; MABP1; MITOMYCIN; IMMUNOSUPPRESSANT; BERMEKIMAB; RILONACEPT,; inhibitor,NCI; PharmGKB; TTD; ChEMBL; TdgClinicalTrial; TTD; TEND; TdgClinicalTrial; ChEMBL,1.38804647688918,0.0210772535310201,0.0419410603087869,Up,Growth Factor/Cytokine,TRUE,High
BUB1,8,8,GATX2; NPPB; OMEPRAZOLE; LUBIPROSTONE; ZN2+; CD2+; DIPHENYLAMINE-2-CARBOXYLIC ACID; ARACHIDONIC ACID,blocker; activator,GuideToPharmacology,-1.30559730753224,1.08613550182434e-06,9.19182495232031e-06,Down,Other,TRUE,High
CCR1,8,9,CCX-354; CCX354; TERPYRIDINE; AZD4818; PENTOSTATIN; EHNA; CHEMBL:CHEMBL2205805; BMS-817399,; inhibitor,TTD; TdgClinicalTrial; ChEMBL; DTC; ChEMBL; GuideToPharmacology; TTD; ChEMBL,-1.23857992000395,0.000212855177524908,0.000805773752610662,Down,Other,TRUE,High
ITGA5,8,8,VOLOCIXIMAB; DIMETHYL SULFOXIDE; ETARACIZUMAB; CILENGITIDE; PF-04605412; M-CSF; ATN-161; INTEGRIN RECEPTOR ANTAGONIST GLPG0187,antibody; inhibitor; ; antibody; inhibitor,TALC; ChEMBL; NCI; TALC; TdgClinicalTrial; ChEMBL,-1.07758756460539,0.0148974607348738,0.0311639857149618,Down,Other,TRUE,High
COL1A1,7,7,PAMIDRONATE; OCRIPLASMIN; ZOLEDRONIC ACID ANHYDROUS; ETIDRONIC ACID; COLLAGENASE CLOSTRIDIUM HISTOLYTICUM; VALPROIC ACID; SOMATROPIN (RECOMBINANT DNA ORIGIN),; cleavage,PharmGKB; ChEMBL; TEND; TdgClinicalTrial; ChEMBL,-3.26942126894065,2.27098200208615e-06,1.72009026697664e-05,Down,Other,TRUE,High
MMP7,7,7,RS 39066; SL422; DOXYCYCLINE ANHYDROUS; MARIMASTAT; ILOMASTAT; DOXYCYCLINE CALCIUM; PRINOMASTAT,inhibitor; ,GuideToPharmacology; ChEMBL; GuideToPharmacology; TTD; GuideToPharmacology; ChEMBL; ChEMBL; TTD,-2.71802815172855,0.000353552913536881,0.00123976752940742,Down,Protease,TRUE,High
IVL,6,6,RETINOIC ACID AGENT; PERILLYL ALCOHOL; INFLIXIMAB; ADALIMUMAB; RETINYL ACETATE; TOPICAL CORTICOSTEROID,"",NCI; PharmGKB,2.33134229937707,8.92990497666681e-05,0.000386456993397991,Up,Other,TRUE,High
SERPINH1,6,6,DL-TBOA; ANTISENSE OLIGONUCLEOTIDES; ASPARTIC ACID; [3H]D-ASPARTIC ACID; THREO-3-METHYLGLUTAMATE; MONOCLONAL ANTIBODY 11D10,inhibitor; ,GuideToPharmacology; NCI,-1.7377534424528,1.08540443308941e-09,3.18267389085138e-08,Down,Other,TRUE,High
TK1,6,6,PENCICLOVIR; VALNIVUDINE HYDROCHLORIDE; RILAPLADIB; ZIDOVUDINE; ARGININE BUTYRATE; DEOXYCYTIDINE,"",TTD; PharmGKB,-1.26406448179932,1.48477924552427e-09,4.15422278269023e-08,Down,Other,TRUE,High
VCAM1,6,6,DEXAMETHASONE; CYCLOSPORINE; TROGLITAZONE; TETRADECANOYLPHORBOL ACETATE; MERCAPTOPURINE; PHORBOL 12-MYRISTATE 13-ACETATE,"",NCI,-1.22081285355184,0.00293704005011676,0.00768422094532384,Down,Other,TRUE,High
ALDH1A2,5,5,RETINOIC ACID AGENT; TRETINOIN; ATENOLOL; VITAMIN A; HYDROCHLOROTHIAZIDE,"",NCI; PharmGKB,1.03465179978928,0.00990828583031182,0.021858581271026,Up,Other,TRUE,High
GZMB,5,5,NSC 780521; GKT136901; COMPOUND 7C [PMID: 22041175]; HEXACHLOROPHENE; SETANAXIB,inhibitor; ,GuideToPharmacology; DTC,-1.08522431337313,0.000133473103622882,0.00054161484631696,Down,Other,TRUE,High
PBK,5,5,LINIFANIB; GEFITINIB; SP-600125; PHA-767491; BAY 61-3606,"",DTC; CIViC,-1.11720776596746,3.8353773899074e-06,2.67070372629194e-05,Down,Other,TRUE,High
CDC25C,4,4,QUERCETIN; CISPLATIN; FLUOROURACIL; WITHAFERIN A,"",NCI; DTC,-1.06484426238247,5.57914155207649e-08,7.85629529100063e-07,Down,Other,TRUE,High
CDSN,4,4,CARBOPLATIN; PHLORETIN; ASCORBIC ACID; GEMCITABINE,; inhibitor,PharmGKB; GuideToPharmacology,-1.54887191783707,0.0255980099031488,0.0494405128566635,Down,Other,TRUE,High
COL4A1,4,4,FD6; OCRIPLASMIN; COLLAGENASE CLOSTRIDIUM HISTOLYTICUM; NKY80,activator; cleavage; inhibitor,GuideToPharmacology; ChEMBL,-2.0532047766124,1.89104883458601e-06,1.47009912811495e-05,Down,Other,TRUE,High
COL6A3,4,4,OCRIPLASMIN; ESI-09; COLLAGENASE CLOSTRIDIUM HISTOLYTICUM; HJC 0350,cleavage; inhibitor,ChEMBL; GuideToPharmacology,-2.11807254793228,2.32267692658798e-06,1.7514848725197e-05,Down,Other,TRUE,High
CXCL1,4,4,WWL70; KT-109; WWL123; ABX-1431,inhibitor,GuideToPharmacology,-2.26425990762047,0.000319561881266611,0.00113739545289459,Down,Other,TRUE,High
CYP4A11,4,4,COMPOUND 6 [PMID: 10395480]; EPALRESTAT; APSTATIN; TP0472993,inhibitor,GuideToPharmacology,2.56852619557266,0.0231876591979254,0.0454683452613597,Up,Other,TRUE,High
DSG1,4,4,COMPOUND 66 [PMID: 19788238]; PD-98059; RIPK3 INHIBITOR 18; DDR1/2 INHIBITOR 5N,inhibitor; ,GuideToPharmacology; NCI,1.90271863540257,2.74679100276165e-05,0.000141349765780284,Up,Other,TRUE,High
HMMR,4,4,FLUOROURACIL; HYALURONIC ACID; EPIRUBICIN; CYCLOPHOSPHAMIDE ANHYDROUS,"",PharmGKB; TdgClinicalTrial,-1.15273342227193,2.62780568180541e-07,2.74922509978357e-06,Down,Other,TRUE,High
LGALS3,4,4,"OLITIGALTIN; DAVANAT; BELAPECTIN; LACTOSE, ANHYDROUS",inhibitor; ,ChEMBL; TTD; ChEMBL; DTC,1.37052098997318,3.19313615136997e-07,3.24341429041412e-06,Up,Other,TRUE,High
BUB1B,3,3,3-PHENYL-CPP; NIFLUMIC ACID; DIDS,blocker; activator,GuideToPharmacology,-1.14787457210762,9.30706172143077e-06,5.67286444851174e-05,Down,Other,TRUE,High
CCL3,3,3,ADJUVANT; NAGRESTIPEN; INFLIXIMAB,"",NCI; TTD,-1.9642932448403,9.38985228831551e-07,8.11934875410995e-06,Down,Other,TRUE,High
CCL4,3,3,CYCLOSPORINE; CLODRONIC ACID; EPOETIN ALFA,"",NCI,-1.07489137693081,0.000267416430629451,0.000974999875768722,Down,Other,TRUE,High
CCL8,3,3,RECOMBINANT INTERLEUKIN-1; RECOMBINANT CYTOKINE; RECOMBINANT INTERFERON,"",NCI,-1.0481702274263,0.0233214882543679,0.0456836073918207,Down,Other,TRUE,High
CCNB1,3,3,KENPAULLONE; PROTOAPIGENONE; SELICICLIB,"",TTD; DTC,-1.01643781300981,2.57229067215295e-05,0.000133698112011112,Down,Other,TRUE,High
CDC6,3,3,BAY-8002; 7ACC2; AZD3965,inhibitor,GuideToPharmacology,-1.674013902695,3.22894693752394e-10,1.11738558495894e-08,Down,Other,TRUE,High
CDH2,3,3,METHOTREXATE; ADH-1; METHADONE HYDROCHLORIDE,"",PharmGKB; TTD; TdgClinicalTrial,-1.18044134482701,0.0243473452728646,0.0474273850376341,Down,Other,TRUE,High
