GEO_ID,Gene_ID,Gene_Symbol,Gene_Description,Gene_Biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
GSE202853,117143,TADA1,transcriptional adaptor 1,protein_coding,702.270328154809,-0.296213153944804,0.234910303649248,-1.26096279875015,0.207322250622917,0.5786947815685
GSE202853,387597,ILDR2,immunoglobulin like domain containing receptor 2,protein_coding,80.2987413295562,-0.283012665961882,1.05479066750311,-0.268311689400728,0.788459409166785,0.933986043481518
GSE202853,5451,POU2F1,POU class 2 homeobox 1,protein_coding,289.993002295123,0.0247580595174754,0.281393911000618,0.087983636282098,0.929889682054368,0.982012395012274
GSE202853,919,CD247,CD247 molecule,protein_coding,96.4721152924921,-0.349184481631697,0.345170477763451,-1.01162904746157,0.311715451896801,0.67512200660524
GSE202853,8804,CREG1,cellular repressor of E1A stimulated genes 1,protein_coding,7146.5416577495,0.162497618664945,0.291119632941098,0.558181586804294,0.576720393071363,0.844671840002801
GSE202853,92241,RCSD1,RCSD domain containing 1,protein_coding,315.825947815468,-0.490345785453105,0.254220870292947,-1.92881797976722,0.0537534629431083,0.326315485371823
GSE202853,9019,MPZL1,myelin protein zero like 1,protein_coding,1110.49003386528,0.435762966589228,0.21360879435087,2.04000480370416,0.0413498472847072,0.286175046177007
GSE202853,55811,ADCY10,adenylate cyclase 10,protein_coding,128.967618561541,-0.380998691419753,0.467751556563719,-0.814532172204225,0.415340149343516,0.751877222137011
GSE202853,25874,MPC2,mitochondrial pyruvate carrier 2,protein_coding,5689.95733244131,-0.0741977794083641,0.194150366035296,-0.382166569775486,0.70233781671137,0.897661340074456
GSE202853,55827,DCAF6,DDB1 and CUL4 associated factor 6,protein_coding,2963.31846941009,0.0618603228496759,0.150724828012226,0.410418931409616,0.681498661226695,0.889848906386608
GSE202853,23432,GPR161,G protein-coupled receptor 161,protein_coding,36.1824841766296,0.612314424170005,0.353310355066237,1.73307805839773,0.0830817956647438,0.400152608242338
GSE202853,261726,TIPRL,TOR signaling pathway regulator,protein_coding,1126.67806404371,0.0667598058560778,0.203781489323938,0.327604857916972,0.743210448393811,0.915085681199566
GSE202853,375035,SFT2D2,SFT2 domain containing 2,protein_coding,848.481657422315,-0.0985029684296893,0.250347816159622,-0.393464460528322,0.693976468016795,0.894984930682587
GSE202853,9095,TBX19,T-box transcription factor 19,protein_coding,26.710093428126,-0.36555331678894,0.416800263491259,-0.877046750707262,0.380461245594243,0.730463611846192
GSE202853,6846,XCL2,X-C motif chemokine ligand 2,protein_coding,31.9415971739427,0.651747002115429,0.470802388560446,1.38433240347028,0.166256696466966,0.532184490403628
GSE202853,6375,XCL1,X-C motif chemokine ligand 1,protein_coding,41.3536761495211,0.470157463878477,0.610601699931117,0.769990427362905,0.441305571094134,0.768539105045452
GSE202853,1805,DPT,dermatopontin,protein_coding,1471.36830718021,-0.612993959649744,0.59775227802073,-1.02549832462284,0.305128115526816,0.67093331357956
GSE202853,481,ATP1B1,ATPase Na+/K+ transporting subunit beta 1,protein_coding,5368.48098445773,0.280694821331631,0.312229275550059,0.899002250308291,0.368651462028991,0.722215800908514
GSE202853,29922,NME7,NME/NM23 family member 7,protein_coding,451.131903530713,-0.339357270437508,0.24753280438351,-1.37095877567699,0.170387807334805,0.53661448123476
GSE202853,8548,BLZF1,basic leucine zipper nuclear factor 1,protein_coding,474.501489901344,0.22564703402885,0.195316226847502,1.15529076959402,0.2479713745828,0.620476643210833
GSE202853,10560,SLC19A2,solute carrier family 19 member 2,protein_coding,984.566387040842,-0.275292742860654,0.382239684533238,-0.720209737502323,0.471395869400514,0.787559356909694
GSE202853,2153,F5,coagulation factor V,protein_coding,13197.7067382578,0.342147985451575,0.21169934824791,1.61619763255437,0.106051590491935,0.441349808944294
GSE202853,6403,SELP,selectin P,protein_coding,114.367247285949,-0.519690955401141,0.366721691980413,-1.41712630249562,0.156446003742511,0.518379868944505
GSE202853,6402,SELL,selectin L,protein_coding,242.802349074181,-0.475915879686259,0.301768579685198,-1.57708890760837,0.114775069168299,0.458308347811457
GSE202853,6401,SELE,selectin E,protein_coding,127.103873038543,-0.576203938890787,0.627485699724933,-0.918274215879939,0.358475322599854,0.713984349202442
GSE202853,92342,METTL18,"methyltransferase 18, RPL3 N3(tau)-histidine",protein_coding,149.602879561055,-0.0853665946181032,0.280623443696057,-0.304203360538058,0.760972964754079,0.921632362602573
GSE202853,55732,FIRRM,FIGNL1 interacting regulator of recombination and mitosis,protein_coding,277.60231241962,0.15245474220312,0.256128529061954,0.595227492858646,0.551691415222818,0.832422639727101
GSE202853,57147,SCYL3,SCY1 like pseudokinase 3,protein_coding,425.631198216478,-0.0492538793924159,0.210023708439013,-0.23451580661294,0.814584563399257,0.94319027597083
GSE202853,22920,KIFAP3,kinesin associated protein 3,protein_coding,680.743137409007,0.256232040404334,0.204801829465293,1.25112183359552,0.210890030857223,0.582228555334227
GSE202853,92344,GORAB,"golgin, RAB6 interacting",protein_coding,290.079887160984,-0.0391768530233699,0.244911925295036,-0.159963027427819,0.872910198956129,0.965035986931681
GSE202853,5396,PRRX1,paired related homeobox 1,protein_coding,39.9010058270703,1.51863521448733,0.550694034806699,2.7576750763614,0.00582140303608205,0.101382736971214
GSE202853,2328,FMO3,flavin containing dimethylaniline monoxygenase 3,protein_coding,14003.3695568465,-0.603626671138042,0.35566599485008,-1.69717285284043,0.0896639859298646,0.412734688936072
GSE202853,2327,FMO2,flavin containing dimethylaniline monoxygenase 2,protein_coding,176.112576220549,-0.744656914779043,0.640766352436747,-1.1621348592154,0.245180689615373,0.619335869026912
GSE202853,2326,FMO1,flavin containing dimethylaniline monoxygenase 1,protein_coding,34.9388320996605,0.170352276646801,0.651301992040796,0.261556511001936,0.793663376178928,0.936054246562529
GSE202853,2329,FMO4,flavin containing dimethylaniline monoxygenase 4,protein_coding,950.473776095529,-0.275265585821894,0.308260308589379,-0.892964738410628,0.371876056272434,0.724043632738218
GSE202853,23215,PRRC2C,proline rich coiled-coil 2C,protein_coding,1960.39311752228,0.126245153668227,0.190357768487542,0.663199378051595,0.507202869775218,0.807469170273361
GSE202853,8674,VAMP4,vesicle associated membrane protein 4,protein_coding,334.435443215687,-0.262366995113837,0.261908323917517,-1.00175126620437,0.316463739666018,0.679965554066672
GSE202853,51603,METTL13,"methyltransferase 13, eEF1A N-terminus and K55",protein_coding,594.331257753228,0.398455438437477,0.202117568062559,1.97140427849472,0.048677652067035,0.310040620357134
