"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","cancer"
"HOXA10","HOXA10",230,-0.378313057473443,-1.39187968240358,0.00354680304621279,0.0330359369447248,0.0279477412964737,2587,"tags=30%, list=16%, signal=25%","MTHFS/RPL4/RPL8/COX7A2L/BORCS5/PSMB7/RPL19/FAM161A/PRIM1/SAE1/UBAP2/PTCD2/SRFBP1/POLR3F/SLC33A1/ANKIB1/WDR36/CENPK/SLC12A9/ICE1/RBM22/CANX/ILF3/SLC3A2/INTS13/TNPO3/KANSL2/DDX46/TARS2/ZWILCH/GCN1/NASP/CHEK1/CENPP/TUBA1B/NOL8/NACA/NOP2/HNRNPC/MTAP/H2AC25/PLOD3/IMPDH2/RAD51/KICS2/CD55/EXOSC8/EARS2/TNFSF9/PRMT5/SFR1/POC1A/IMP4/UTP25/LGR5/KIF2C/NPM3/UBFD1/MRPS27/CCNB1/SF3A3/REXO2/CDK4/RPL26L1/MRPL17/PDIA4/SSBP1/NCBP2","pancancer_all"
"DMRT1","DMRT1",358,-0.345444246593611,-1.32015722544605,0.00401048842644178,0.0363172007505561,0.030723624787361,3054,"tags=26%, list=19%, signal=22%","COX7A2L/FNBP4/EIF2S1/SUMF2/WDR74/CDKN1B/INTS14/WRAP53/TMEM62/TFAP2A/MRPS12/TXNDC12/DDIT4/IPO11/PTCD3/R3HDM1/BRAT1/PIPOX/PTCD2/CFAP68/SNRPA/NOP16/SEC61A1/CENPK/MCCC2/TARBP2/MTBP/CLIC1/RBCK1/TMEM267/SERPINH1/CHMP4C/SLC3A2/LSM5/C17orf75/TNPO3/H3C11/KPNB1/ZC3HC1/BRCA1/TPD52L2/MDC1/TMEM9/WARS1/AVL9/VEGFA/CHAC1/MRPL48/NOP58/CENPP/NOL8/UTP15/CCDC192/MARS1/MRPL13/EIF3B/CAMLG/HDGF/DDX55/MRPL51/NDUFA4/RAD51AP1/TNFSF9/POLE3/TWNK/PNO1/RPL22L1/GTF2IRD1/NUP107/GRPEL2/WDR77/MTIF3/DDX21/MALSU1/EXO1/PAAF1/CMSS1/XRCC5/KIF2C/POLR1A/MACC1/SLC7A11/NCAPD2/TRIB3/GDF15/SNRPA1/PPIA/S100A11/CCT5/NUP155/ATPSCKMT/ENC1/C9orf43/PSAT1","pancancer_all"
"PSMB5","PSMB5",238,-0.380977916405636,-1.40737892815007,0.0054312774873912,0.0478539584024197,0.0404834908021762,3400,"tags=35%, list=21%, signal=28%","MRPL49/FAM53C/H2BC7/MEPCE/H2AC16/ARL6IP1/H2AC20/TMSB10/MRPS18B/RPL10A/PLK2/RPL10/RPS12/RPSA/FUS/SRSF2/SDC4/CBX3/H2BC10/H2AC12/RPLP0/DDIT4/H3C12/H2AC17/KBTBD2/RPL32/POLR3D/SRSF6/RBMX/FSCN1/RPS20/SRSF7/H2BC17/CALR/TAF4/SLC3A2/SERPINE1/COL1A1/PRDX1/PIK3R3/SRSF3/SLC1A5/IER3/VEGFA/SLC2A3/TWIST1/HSP90AA1/TUBA1C/TUBA1B/CDC25C/PKM/RPL12/PNP/RPS2/IMPDH2/H2AX/TUBB3/DNAJA1/PPP1R14B/STC2/PHLDA2/APTX/CKS2/IER5L/PTMA/STMN1/NPM1/ANLN/UBE2S/GAPDH/HSP90AB1/PABPC1/GEMIN6/CDC25B/RCC1/CD44/HSPA8/H2AZ1/PA2G4/RRM2/ASF1B/LDHA/PMAIP1","pancancer_all"
"EPC1","EPC1",332,-0.430100833072581,-1.77045540478792,2.17442771791293e-08,6.97991297450051e-06,6.50039444091866e-06,4000,"tags=39%, list=23%, signal=30%","PLD6/OSTM1/GRK6/SF1/AP4M1/ZGPAT/ANPEP/GATC/HNRNPUL1/THOC1/CCDC88A/EIF1AD/PMS2/YARS1/PEMT/MKRN3/TRMT2A/LRRC59/RAN/NFKB2/ZNF775/ADRM1/S100PBP/NCL/FBXW8/NUS1/HDAC2/DDX51/ESF1/LSM14B/ZGRF1/PTMA/EZH2/SLC4A2/TMEM268/SPRED1/KICS2/SCNM1/ISG15/MRPL14/TRA2B/XPOT/PDAP1/DNAJC19/G6PC3/PTBP1/NDUFAF5/MTHFD1L/MRPL4/EMC8/PGM2L1/CCT2/SNX5/SUV39H2/VEGFA/POFUT2/PINX1/NME1/NUF2/GFER/MED20/CCT4/ARHGAP11A/BCAT1/IQCG/SNAI1/WDR43/TRIM27/SUPV3L1/PLOD3/MTHFD2/CCDC57/GABPB1/POM121/AIMP2/REX1BD/FADS1/MRPL15/MRPL3/URB2/WDR5/SLC3A2/TEX10/RBL1/MAPKAPK5/NCBP2/MGME1/PARL/NOC4L/FLVCR1/PRSS21/ARFRP1/COA6/SCAMP5/SLBP/YBX1/NELFCD/NCBP2AS2/UBE2S/PPAT/INTS1/U2AF2/AURKB/TSFM/UTP25/BYSL/MAZ/NOP56/GPN3/FBXO41/RANBP1/BANF1/SPNS1/PUS1/ALG3/MCM7/CAD/ANGEL1/TAF5L/CCDC86/TMEM39A/RNPS1/SETD1A/CMSS1/PRMT1/MRM1/DHX37/CCNB1IP1","pancancer_all"
"NPAT","NPAT",242,-0.418640466942822,-1.68326662540275,9.37724824829712e-06,0.0011317188284562,0.00105396998616678,3747,"tags=33%, list=22%, signal=26%","C10orf88/H2AC13/H2AC21/CDC42EP4/H2AC20/POU2F1/H1-4/INTS13/PVR/GLG1/CDK12/TRMT2A/H2BC11/H3C1/H2AC11/LARS2/GARIN5A/H2BC14/POLD3/H3C12/PREB/NCAPD3/H3C10/SAMD1/SAYSD1/FUT8/IQCC/H2AC17/SIRT6/LSM7/H2BC17/H2AC12/YEATS4/H2AC14/FAM24B/SRSF10/MLST8/H2AC16/NUP93/H2BC13/CD320/TFPT/THAP7/EMC10/STK32C/HNRNPL/DPF2/CEP250/WDR43/H2AC4/PDRG1/PHF12/SRRM5/FADD/CDC7/PRPF31/H4C11/MIS18A/H4C12/NPRL3/ENTPD6/SNAP47/NVL/LONP1/GNB1L/RBM17/JMJD4/POLA2/ZNF473/CKLF/KHDRBS1/KIF3B/RANBP1/ASPSCR1/PGS1/ANGEL1/CKLF-CMTM1/PRPF40B/PAGR1/DNAJA3","pancancer_all"
"OVOL3","OVOL3",430,-0.358639138263745,-1.51898395160648,1.0576811480899e-05,0.0011317188284562,0.00105396998616678,3838,"tags=32%, list=22%, signal=25%","DCAF13/SRGAP2/CCDC88A/GSTCD/TAFAZZIN/NOL6/CDC42EP4/ARFGAP3/TOP3B/TMEM260/DVL2/INTS13/SLC39A3/ING1/OSGEP/KPTN/PDE4DIP/DHFR2/GARIN5A/TFCP2/SIX5/MTF2/INTS14/SKIC2/BRF2/MFSD4B/THAP1/FCHSD2/TMEM263/RIC8B/POT1/CDKN2AIPNL/VPS33A/C5orf15/ICE1/PAPOLG/SRCAP/CDC27/FGD6/AUP1/EPHA4/TTC5/MGAT2/SMG8/FXR1/DCAF7/G6PC3/MRPL13/ZNF689/OSGIN2/PTPN2/NRP1/POC1A/MPHOSPH9/POLR3C/H2AZ1/ASCC1/SDAD1/TARBP2/TFPT/EMC10/PAICS/CTPS1/NUF2/C1orf174/NUB1/PLAU/REXO4/MTRFR/C12orf43/TACO1/PSMC3/PARN/SRSF1/ZNF3/ADSL/MRPS2/APEX1/BAX/ZNF335/USP31/RUNX1/DYNC2I2/CENPF/TIMM9/SRRM5/LMF2/HMGA2/PRRC2A/NUP155/ZKSCAN5/PRPF31/COMMD4/CDCA2/ENY2/CEP85/NCAPH2/MTBP/HDGFL2/SNRPC/TXLNA/MBTPS2/CWF19L1/ATAD2/GLB1L/NTMT1/HTRA2/CACYBP/NCDN/UBE2S/PPAT/FAM133B/DNTTIP1/RAG1/EXOSC2/ABCF1/SRRT/SMAD1/ACBD6/NOLC1/MAZ/RFC4/ALG1/SPNS1/CFAP20/CNPY3/FAM72B/CREM/SLC25A32/TCF3/FAM72A/CDK5RAP1/CDCA5/RAD51AP1/P3H1/NUDCD1","pancancer_all"
"LMTK3","LMTK3",470,-0.324670214543792,-1.38467460199738,0.000568253835764883,0.0456023703201318,0.0424694971992702,2426,"tags=22%, list=14%, signal=20%","PTBP1/HOXD8/MSX1/MRPL4/GJC1/DHRS2/DDX19A/RNF166/ARMC9/TRIO/TSN/PINX1/TFPT/ACOT7/MMP17/IGHMBP2/MED20/CCT4/TESMIN/UQCC4/TMEM132A/ZNF496/GTF2H3/CCDC59/POM121C/IFT52/SUPV3L1/FANCD2/CACTIN/PCDH17/CTU2/TRMT61B/SRRM5/COL7A1/PPFIA1/FLYWCH1/KCNAB2/NUP155/HAUS5/MRPL2/MMP2/METTL4/EHMT2/MRPL55/CCNA2/POLR3F/VASH1/PRPF31/CDK18/MAPKAPK5/PLPP2/NCBP2/EFTUD2/WDCP/RRP1B/SEMA5B/TFAP4/PFAS/AARS1/C16orf95/AKT1/NOC4L/C11orf24/HDGFL2/B4GALT7/LAMA5/CLPTM1L/ADAR/ADPGK/QTRT2/PABPC1L/RPN1/CWF19L1/RUNX3/COPS8/WIZ/PELP1/NCBP2AS2/CSMD2/SLC38A6/LONP1/ITGAX/AMZ1/CMTR1/NOLC1/PLXNA1/STEEP1/BYSL/DNAH17/PGS1/AGRN/MRPL9/BUD23/CCDC86/RAI1/PKMYT1/TMEM39A/CLN6/BRD9/HSF2BP/NDC80/RNPS1/ZNF785/CENPW","pancancer_all"
"EPC1","EPC1",331,0.492905863801813,1.77645476482624,1.49605763209874e-07,2.42361336399995e-05,2.07085872232614e-05,3115,"tags=31%, list=19%, signal=25%","RBL1/HNRNPUL1/CAD/MAZ/PDAP1/BYSL/PTBP1/RNF44/ZNF581/NUF2/MTHFD1L/ADNP/ARHGAP11A/PHF21A/RPL23A/PKM/DARS1/BCAT1/DCLRE1B/FBXO41/U2AF2/TMEM39A/MCM7/CCDC88A/ZGRF1/XPOT/RANBP1/AURKB/S100PBP/EZH2/DHX37/WDR5/TMEM248/CNOT11/RNF145/KDM5C/PGM2L1/TAF5L/SPRED1/EPRS1/PLOD3/CCDC86/GABPB1/YARS1/DIMT1/EIF4A1/AP4M1/GRK6/TRIM27/UTP25/MOB3A/KCNJ4/TEX10/UBE2S/CDKL3/URB2/FOXJ3/RGS5/KLF16/ANXA2/TMEM268/ZCCHC7/EIF2S3/POLR2J/QSER1/SCNM1/TMED2/PUS1/PABPC1/KPNB1/VEGFA/RPL10A/RALGDS/ASNS/WDR43/ZBTB45/ZP3/MGAT1/MTHFD2/NME1/RPL35A/GBA1/CD63/ESF1/RAN/FBXW8/NME1-NME2/CAPZB/BUD31/ISG15/NRAS/RNPS1/PARL/TRIAP1/FLVCR1/GUSB/OGT/IPO11/TARS1/ESYT1/EIF1AD","pancancer_all"
"NR1I2","NR1I2",294,0.499704287591856,1.7753760474484,1.2939033265199e-07,2.42361336399995e-05,2.07085872232614e-05,3956,"tags=31%, list=24%, signal=24%","TOPBP1/EFTUD2/FOXM1/NUP205/PDAP1/SLC38A1/CDCA3/CKAP2/FEN1/SLC2A1/RACGAP1/RAD51/YEATS2/NFE2L3/DDX23/NBN/NCAPD3/TMEM39A/SGO2/RNMT/DAGLB/ARPC1A/ASCC3/ADPGK/NAT10/RHNO1/RAPGEF6/DNAJC2/IMPDH1/PPAN/C5orf34/RAD50/SLC37A3/RETREG3/PTPA/TMEM87A/LSM8/TNFAIP8/SCARB1/DDX39A/PPIA/RPS6KB1/ANXA2/SFR1/PUS1/DGKA/PABPC1/ASNS/ENO1/DLL4/MFAP3/TULP3/MARCHF3/NME1/USP5/ENC1/YBX3/EIF2AK4/CCDC15/RPL8/BUD31/NFIX/PNO1/MFSD5/ESYT2/COPZ1/PPAN-P2RY11/FBXO38/DIP2A/UBE2M/ASXL2/PLAUR/FAM210A/RBM22/FBXO42/ABCC3/CLN6/RPLP1/SRGAP1/SELENOH/IFNAR1/VPS26B/CCNT1/SIN3A/TMEM131/HSP90AB1/POU2F1/MAP3K5/KMT2E/TRIM28/GMEB2/PPAT","pancancer_all"
"RFX7","RFX7",436,0.42533238959108,1.55619661531149,1.30540013455284e-05,0.00140983214531706,0.00120463240486806,2487,"tags=21%, list=15%, signal=19%","RBL1/CNOT2/NEMP1/RAD51AP1/TBK1/MTBP/CDCA3/KNTC1/CNOT9/VPS13B/VPS33A/RFC2/PUS7L/RAD51/DDX23/PRR11/BCAT1/U2AF2/KDM3A/MSH2/FXYD5/SSBP1/PCLAF/CORO7/MSL3/SENP1/M6PR/CACTIN/PWP1/CDKN2A/PDK1/ANXA2R/KIAA0753/VEZT/CDCA2/ZSCAN29/PCGF1/RAPGEF6/CKS1B/TMEM248/UBE2I/PPP1R13L/GOLGA3/RPL28/NT5C3A/RNF187/CCDC97/NUP62/MYO9B/ADGRE2/CENPK/ZNF436/ATM/EIF3D/POP7/GABPB1/TMEM87A/ITGB3BP/AGBL3/C1orf216/SCARB1/HAUS8/IL4I1/SAE1/BOD1/RPS6KB1/GINS4/RPS18/POC5/ATXN2L/DOC2A/POLR1G/HARS1/SETD7/ACTR2/SHC1/SMG7/GORAB/SPCS3/THAP11/USP37/TFPT/SCAF11/NPAT/RARA/PPIB/CTDSPL2/KBTBD2/CDC42SE1/GTF3A/USP48/RPL41/BAZ1B","pancancer_all"
"ZNF236","ZNF236",230,0.470978094023314,1.64557752886833,3.38111999490982e-05,0.00273870719587695,0.00234009094384548,2404,"tags=22%, list=14%, signal=19%","RBL1/ZWINT/SPDL1/NEMP1/RAVER1/PARPBP/PKM/B4GALT7/U2AF2/KDM3A/MCM7/SNRPA/CLTCL1/CDCA2/CASP4/AKIP1/ATAD2/PPP1R13L/CDK13/MCUB/RPS8/INTS13/PHF14/RBAK-RBAKDN/SH3BGRL3/TSPAN31/UBASH3B/RBAK/CDC27/CDC25C/UNC93B1/CDKL3/FOXJ3/SP110/PHC3/ATXN2L/NRDC/HNRNPD/FUS/POLR1G/POLH/SESN1/DPH5/RPN2/CREB1/MGAT1/MTHFD2/UBC/BRIX1/CDC42SE1","pancancer_all"
"TBX1","TBX1",171,0.497590317956532,1.68963607943274,8.32278986013137e-05,0.00314032530084955,0.00268325391203195,2685,"tags=27%, list=16%, signal=23%","ZNF217/SHKBP1/MTHFD1L/SPATS2/WDR62/TRAF2/CTHRC1/DDX23/CHST11/TRIB3/NSMAF/SMG8/POLA2/RAPGEF6/ILF3/IL1RAP/TGFBI/RACK1/STMN3/EIF4A1/RCC1/ZBP1/CDK17/INTS4/RTEL1-TNFRSF6B/ABCG1/AKNA/C3/OSER1/ITK/H2AX/SRP68/MSANTD3/ARAP1/SF3A3/SNRPD1/AXL/SQSTM1/PIGT/RARA/PHF19/CTDSPL2/RTEL1/TLE3/FAS/SPOCD1/FPR1","pancancer_all"
"CIC","CIC",410,0.419189524424456,1.53201346196152,8.82391315412945e-05,0.00314032530084955,0.00268325391203195,3677,"tags=28%, list=22%, signal=22%","CNOT2/SART3/FANCI/MTBP/PPHLN1/KIF20A/CDCA3/KNTC1/FEN1/FANCD2/RNF44/VPS33A/RFC2/CDCA5/MMS22L/TIMELESS/NPM1/PTTG1/CBX3/HNRNPA1/CDC20/MCM5/ATF7IP/MAGOHB/ORC6/TRIM59/ZNF408/NTPCR/XPOT/POLD2/ADAP2/LMAN2/GAPDH/NUDCD3/LARS1/STK4/ARHGAP1/ANKRA2/WDR5B/STAMBPL1/RIPK2/TAF7/INTS2/HILPDA/PHF14/RACK1/STMN3/TP53/LRRC61/EIF3D/BUB3/RPS5/GABPB1/ITGB3BP/RTEL1-TNFRSF6B/ITK/TCERG1/EIF4B/VCPIP1/CDKL3/GRPEL2/DDX47/RPS20/RPS14/PSMD3/UTP15/SYMPK/OAS3/CENPP/SEC24A/UBC/PPIB/CTDSPL2/RTEL1/SEC24D/IL23A/SNRPE/RANBP3/TXNDC12/ZMIZ2/KIF14/NOL8/CCDC163/RPLP2/YAE1/S100A10/FBXO38/EIF2A/CARD8/ESYT1/UBE2M/POLG/WARS1/SEMA4B/TDP1/RPL31/HAVCR2/EMG1/RSL24D1/AKT1S1/H4C8/DKC1/BTF3L4/SLU7/RIOK1/NFKBIL1/RPS27A/DPAGT1/CBX5/PEAK1/SNRNP27/APOLD1/WDR55","pancancer_all"
"MYBL1","MYBL1",376,0.419016023965288,1.52240263150824,9.69236203965912e-05,0.00314032530084955,0.00268325391203195,3208,"tags=26%, list=19%, signal=22%","EIF3B/HNRNPUL1/MAZ/NCAPG/NUP155/CDCA3/FEN1/CNOT9/ZNF683/SPATS2/POLG2/CBX3/CENPF/NR2C2AP/PKM/HNRNPA1/KIFC1/CAPZA1/ATF7/FXYD5/TRIM59/CENPM/PMS1/LIG1/EZH2/MYBL1/ALDOA/TMEM248/ZNF526/UBE2I/TPM3/REXO5/STAT1/C18orf54/STT3A/INTS2/SPRED1/RPLP0/CCDC97/QSOX1/UCP2/ATM/C2CD3/RPL27A/SNRPB/SPPL3/RPL12/CDKN1B/ETAA1/CCND2/HNRNPAB/LPXN/PPP1R18/H2AX/UBE2S/G3BP1/LTA4H/CANX/PSRC1/EMC1/PBK/DGKA/CTDNEP1/TOMM40/NACA/SGTB/NPAT/YWHAG/UBC/FAM216A/NOP2/BRIX1/ISG20/KBTBD2/COQ8B/NME1/USP5/CIC/LCK/RPL7A/SP1/NME1-NME2/NFIX/ST7L/BTBD10/MARS1/TMUB2/MSL2/ZNF768/CEP44/C5orf58/POLK/HEXB/MYCBP2/BLOC1S2/ENPP3/ORMDL1/SYNGAP1","pancancer_all"
"NR1H4","NR1H4",339,-0.378386881539648,-1.50209018483351,8.46362643391914e-05,0.00314032530084955,0.00268325391203195,3024,"tags=29%, list=18%, signal=24%","AMBP/CAPN2/CHKA/SLC25A18/PECR/CIBAR1/NAT8/PLA2G6/HRG/SDC1/MASP2/ALDH3A2/ABI2/UST/PPP2R1B/RBP4/PITPNM1/C19orf12/ADH1A/NDRG2/GPLD1/DMGDH/ZNF780B/PPARGC1A/NFYC/GCGR/TMEM8B/SMPD1/NBR1/DALRD3/NOS1AP/MPDZ/LRRFIP2/GLYATL1/NQO2/ECHDC2/TSG101/PRODH2/FTCD/IQGAP2/LEAP2/AGXT/CYP4F3/SLC43A1/ELF3/ZSCAN5A/SREBF2/TPPP2/MPC1/SH3YL1/TAF6L/GLYCTK/CYFIP2/FNDC5/SARDH/PLIN4/PLG/GPRC5C/SELENOO/CHPT1/CTNS/KNG1/C1orf226/HINT2/SHPK/STK40/ALDH2/BICDL1/G6PC1/SELENBP1/ZNF175/FCAMR/MPST/ASPDH/PFKFB1/ZNF444/ACKR2/MVD/ETNK2/EFHD1/PHYH/SLC51B/MTOR/C22orf39/HIRA/CPT2/CDC26/SLC27A5/NRL/RBM23/CGNL1/AQP7/JUP/RGS3/SH3D19/ACY1/DCAF11/CLMN/ADH1B","pancancer_all"
"HMGB2","HMGB2",441,0.40682800415199,1.48931777501683,7.78987249662382e-05,0.00314032530084955,0.00268325391203195,3710,"tags=28%, list=22%, signal=22%","TSNAX-DISC1/EFTUD2/NUP205/HNRNPUL1/PDAP1/SF3B3/SMC4/NUF2/ARHGAP11A/POLG2/INTS7/HNRNPA1/PLXDC1/KDM3A/CENPL/TBL1XR1/RPL22L1/NCLN/STRN4/CEP128/HIVEP3/CACTIN/BLM/LIG1/POT1/TRIM22/PES1/NCEH1/CKS1B/EXOSC5/VWF/NSUN2/PRCC/DDX31/STK17A/STAT1/ARHGDIB/SLC25A19/NUP85/TAF1D/TIGAR/DUSP14/FN1/ESM1/ACTR3/TSPAN31/TPP2/RCC1/CP/VSIG1/PRKCH/HLA-DMA/SSR3/TNFSF4/ANXA1/TMEM144/VCPIP1/GINS4/GRPEL2/RGS5/ANXA2/TNFRSF10B/HS2ST1/RPS14/SMC2/NEK6/HECW2/BACH1/KLF7/GORAB/SLFN12/MFSD11/FARSB/ETV6/TMEM156/MBNL1/ISG20/ERAP1/RPL35A/THOC6/NREP/ENC1/YBX3/MREG/SP1/CARD16/TCF4/BUD31/GPR107/NVL/RIN2/PNO1/ZNF225/SLC35G2/AKAP13/FBXO38/VARS1/ENAH/CARD8/PRSS23/ZNF385A/ALOXE3/HCFC1R1/HMGN4/RSL24D1/H3C6/C19orf38/ARHGAP26/H4C8/SLX4IP/UCK2/SMURF2/CSE1L/RPS27A/UFM1/PAK1IP1/RUFY1/FRRS1/PECAM1/RPS23/PDE4B/KMT2A","pancancer_all"
"CREB3","CREB3",417,0.405531225063305,1.48199735216244,8.44569844188117e-05,0.00314032530084955,0.00268325391203195,2363,"tags=19%, list=14%, signal=17%","RBL1/LEMD2/TASOR2/EIF3B/MAZ/CDCA3/RFC4/PTBP1/SPATS2/KIF2C/MR1/DDX23/BCAT1/CCDC137/IKBIP/CCDC88A/ARMCX6/MACROH2A1/WIPF1/APAF1/NTPCR/TOR3A/RHNO1/CCDC112/NUDCD3/PPT1/PPFIA4/SAMD9L/NOD2/TRNAU1AP/ST3GAL2/BTF3/CCZ1B/PRICKLE3/TMEM181/ZNF280C/REXO4/RBAK-RBAKDN/LRRC61/HM13/ANKRD13D/TMEM241/LDHA/IFI16/ZNF805/CPNE2/POLR2J3/RBAK/LYN/GAREM2/CHEK1/BOD1/TCERG1/KCNAB1/LEPROTL1/ZMYND8/UBE2D2/CSNK1E/ZCCHC7/ADCK2/RPS20/RPS14/COL4A2/SPG11/HSF2BP/PKN1/RIN3/SEL1L3/PCSK6/RALGDS/KHSRP/RPS27/PYCR1/C11orf21/CMTM3/TULP3/ABCA3/RRP1B/MEF2C","pancancer_all"
"ZZZ3","ZZZ3",259,0.450595674350064,1.58625616610687,0.000230137983022801,0.00677860968176251,0.00579198942918629,3746,"tags=34%, list=22%, signal=26%","FANCI/MTBP/NUP155/SF3B3/SMC4/WDR76/YEATS2/MPV17/RPS2/SMYD2/ZNF408/SMG8/BRWD3/MCM3/RPS3/VEZT/NUP188/ARHGAP1/ANKLE2/PGK1/UBE2I/CDCA7/DEGS1/RPL37/CCDC97/ARHGEF1/TMEM79/SNRPB/ZNF317/ITGB3BP/LSM8/CDC27/STX6/RPS6KB1/RPS18/ANXA2/RPL36/RPS20/RPS15A/FANCB/RPS14/GOLM2/RPL10A/MDM2/RIF1/RPL39/NACA/PRRC2C/FOXS1/BASP1/RPL35A/GBA1/RPL41/PHF20/NREP/ZFX/ESF1/RPL8/FZD1/PNO1/MOSPD2/RPS10-NUDT3/RPL37A/RNPS1/RPL27/UBE2M/TYK2/RPS4X/RPL3/RPL17/KIAA0586/RBBP4/RPS10/RPL6/FLI1/RPL11/RPS7/EIF4G3/NDUFAF6/NSA2/RPL17-C18orf32/ELAPOR1/RSBN1L/RPS23/RAB2B/IGFL4/RPL5","pancancer_all"
"NCOA2","NCOA2",402,0.401621609954839,1.46428500403392,0.000449072320741987,0.0121249526600336,0.0103601772241353,2751,"tags=24%, list=16%, signal=20%","TSNAX-DISC1/PIAS3/EFTUD2/NUP205/SART3/OGFRL1/PDAP1/SF3B3/XPO6/CNOT9/ARHGAP11A/ABCC1/SLC1A3/PLXDC1/IQGAP3/THADA/NKPD1/NCLN/VCF1/TRIB3/CACTIN/PRDM1/DRAP1/BLM/SLC11A1/PES1/RAB31/TMSB10/ARID2/NCEH1/UBE2I/LCP1/EXOSC5/NSUN2/SAP30/EBI3/PARVG/NUP85/SYNGR2/SLA/ZNF12/RBAK-RBAKDN/ST3GAL5/WASHC4/RGS19/RCC1/ALOX5AP/RBAK/KLRC4-KLRK1/ABCG1/C11orf68/POM121C/ATG12/AVL9/ZMYND8/CYTIP/C1QA/CXCL16/EMC1/EIF2S3/APEX1/HS2ST1/SCNM1/SLAMF8/SMC2/SMAP2/TTC39A/SNX33/PABPC1/GORAB/HEY1/ARHGEF2/LGALS3BP/CIITA/USP37/MTFP1/AP3S1/HK1/LYAR/RGS18/TTLL4/MEF2C/TMC6/GSAP/RPL35A/POLE/VPS8/PRKRIP1/FZD1/TMIGD3/BUD31/NVL/B4GALT5/ST7L/PNO1","pancancer_all"
"FOXR2","FOXR2",193,0.453537756291606,1.56003273659263,0.000503149320195997,0.0125400292110387,0.0107148397742144,4268,"tags=40%, list=26%, signal=30%","TSR1/DNAAF5/PDAP1/FEN1/POLR3C/MTHFD1L/EME1/RSL1D1/M6PR/RANBP1/S100PBP/WDR26/LARS1/ITPA/CARS1/PGK1/PPAN/SLC35E1/TCOF1/RACK1/SSR2/EIF3D/RPS5/DBNL/HM13/CDC45/YARS1/EIF4A1/EIF2B1/VIPAS39/KCTD5/RPS18/EIF2S3/RPS14/GTF2H3/RPS27/STX4/RPS21/SLFN11/RPS16/P4HB/RPL8/BUD31/FKBP1A/RPLP2/PPAN-P2RY11/GCN1/RPL27/EIF2A/EIF1AD/UTP11/RSL24D1/RPL6/ADSL/TMEM258/DPM2/SKIC2/DDX42/RPS25/TRMT112/SAMD10/TRIM16/USF1/KLRG1/FADS2/SASS6/ZNF384/RPS17/ATP13A1/RPS6/CD2BP2/TXLNA/NIP7/TRMT2A/POLR1B/PNKP/CWC22","pancancer_all"
"CREB3L2","CREB3L2",126,0.503488772840747,1.64845735800009,0.000553201274521173,0.01280265806749,0.0109392432480503,3779,"tags=33%, list=23%, signal=25%","CNOT2/PTBP1/ZNF581/HNRNPA1/DSN1/MAGOHB/EME1/TUBA1B/AURKB/RECQL/GOLT1B/RPL37/RACK1/NOL6/LSM8/POC5/SF3A3/MRPL17/RPA2/FKBP14/NME1/RPL35A/CIC/SP1/RPL8/NME1-NME2/NCSTN/CCDC59/COPZ1/RPL27/TARS1/EIF2A/H2BC15/KIAA0586/EIF2AK3/RIOK1/NSA2/COPA/TM9SF4/MORF4L2/SEC24C","pancancer_all"
"ZNF101","ZNF101",388,0.39374833320805,1.42818994231279,0.000593099582935901,0.0128109509914155,0.0109463291447117,3156,"tags=25%, list=19%, signal=21%","POGLUT2/VIRMA/OGFRL1/PKMYT1/CDKAL1/POLR3C/VPS13B/ZNF646/NUF2/PAQR4/VPS33A/WDR62/PLXDC1/CENPL/SSBP1/B3GALT6/UBE2Q1/ARPC1A/ZNF408/AIDA/GXYLT2/SMG8/IGSF21/AURKB/PES1/NLE1/NCKAP1L/ZNF675/RPIA/GAPDH/NUDCD3/ALG10/LAMA4/ALDOA/CD274/ARHGAP1/MTFR2/EXOSC2/INTS2/EMB/TYMS/RPL38/STMN3/GIT2/TMEM79/CEACAM21/CDC45/ITGB3BP/NOL6/TGFB1/CNEP1R1/RTEL1-TNFRSF6B/PLP2/DPP9/SGO1/FOXJ3/RGS5/BRF2/TNFRSF10B/ABHD17A/RPL36/QSER1/ZNF668/SF3A3/SNRPD1/LIPA/SMG7/SLFN12/ZNF92/RPN2/STX4/RBM28/NPAT/CDC42SE1/RPL13A/GBA1/RTEL1/STK10/THG1L/BROX/RPS16/RFTN1/BET1/FBXW8/SLC6A1/ZNF747/CCDC59/ZCCHC4/ZNF101/MARS1/SMARCAD1/WDPCP/WDR70/CEP44/MLEC/TYK2/SRFBP1/LRIF1","pancancer_all"
