Symbol,Drug,Approved,InteractionType,Sources,Score,PMIDs
CDH13,[125I]7-AZIDO-8-IODOKETANSERINE,FALSE,inhibitor,GuideToPharmacology,4.01567681222196,""
CDH13,CLOPIDOGREL,TRUE,"",PharmGKB,0.229467246412684,31854260
CDH13,SORAFENIB,TRUE,"",PharmGKB,0.0698378576038602,35484400
CDH13,DEUTETRABENAZINE,TRUE,inhibitor,GuideToPharmacology,1.33855893740732,""
CDH13,[11C]DTBZ,FALSE,inhibitor,GuideToPharmacology,4.01567681222196,""
PGF,AFLIBERCEPT,TRUE,inhibitor,TTD; ChEMBL,6.96050647451807,""
PGF,TB-403,FALSE,inhibitor,TTD; TdgClinicalTrial; ChEMBL,52.2037985588855,""
PGF,CONBERCEPT,FALSE,inhibitor,ChEMBL,3.48025323725904,""
HCAR2,GSK256073,FALSE,"",TTD,4.35031654657379,""
HCAR2,MEPENZOLATE,TRUE,"",TEND; TdgClinicalTrial,2.9002110310492,""
HCAR2,MK-0354,FALSE,"",TTD,8.70063309314759,""
HCAR2,NIACIN,TRUE,"",TTD; TdgClinicalTrial; DTC,2.48589516947074,25737085
HCAR2,ACIFRAN,FALSE,"",DTC,5.80042206209839,25737085
HCAR2,SCH-900271,FALSE,agonist,TTD; ChEMBL,17.4012661862952,""
MCOLN3,SN-1,FALSE,activator,GuideToPharmacology,3.48025323725904,""
MCOLN3,SF-11,FALSE,activator,DTC; GuideToPharmacology,6.96050647451807,""
MCOLN3,EVP-21,FALSE,activator,GuideToPharmacology,3.48025323725904,""
MCOLN3,"PHOSPHATIDYL (3,5) INOSITOL BISPHOSPHATE",FALSE,activator,GuideToPharmacology,0.696050647451807,""
MCOLN3,SN-2,FALSE,activator,GuideToPharmacology,3.48025323725904,""
MCOLN3,BUTACLAMOL HYDROCHLORIDE,FALSE,"",DTC,1.16008441241968,""
MCOLN3,PRU-12,FALSE,inhibitor,GuideToPharmacology,1.16008441241968,""
MCOLN3,CHEMBL:CHEMBL601135,FALSE,"",DTC,0.870063309314759,""
MCOLN3,CHEMBL:CHEMBL584031,FALSE,"",DTC,3.48025323725904,""
MCOLN3,PRU-10,FALSE,inhibitor,GuideToPharmacology,1.16008441241968,""
MCOLN3,MK6-83,FALSE,activator,GuideToPharmacology,1.74012661862952,""
MCOLN3,ARECOLINE HYDROBROMIDE,FALSE,"",DTC,3.48025323725904,""
MCOLN3,ML SA1,FALSE,activator,GuideToPharmacology,1.16008441241968,""
MCOLN3,SF-21,FALSE,activator,GuideToPharmacology,3.48025323725904,""
MCOLN3,ESTRADIOL 3-METHYL ETHER,FALSE,inhibitor,GuideToPharmacology,1.16008441241968,""
AZGP1,NC00075159,FALSE,activator,GuideToPharmacology,4.35031654657379,""
AZGP1,RETIGABINE DERIVATIVE 10G,FALSE,activator,GuideToPharmacology,2.1751582732869,""
