Symbol,n_studies,method_used,pooled_log2FC,pooled_se,rem_pvalue,I2,tau2,Q,Q_pval,vote_up,vote_down,fisher_pvalue,rem_padj,fisher_padj
APLN,4,REML,2.45347575657318,0.601331223080796,4.50214087004537e-05,58.7153429620489,0.843938723683799,7.4796063246862,0.0580847745767463,3,0,2.88999537613717e-11,0.00250435521334097,1.26067826813727e-10
SPATA32,2,REML,-1.62213656030311,0.398397210052091,4.66799980360755e-05,51.9836441720672,0.166241331428125,2.08262368677772,0.148983903562673,0,2,1.20662602141543e-08,0.00257858364151363,3.48895190379827e-08
MMP3,4,REML,1.59539102047428,0.392288792154025,4.76469823793828e-05,3.80003487591276,0.0243361024712945,2.77121408399399,0.428260539458597,1,0,0.000344218777175762,0.00261384773335724,0.000516279487705213
FOXC2,5,REML,1.65808714757914,0.407971959918151,4.81936834640501e-05,54.198009545777,0.438687417972058,8.76600217498873,0.067221977022609,3,0,1.31493937462183e-08,0.0026251361368196,3.78357216691241e-08
NPY4R,2,REML,-1.29777170567187,0.319938508709286,4.98527925306096e-05,0,0,0.00172460983761094,0.966874634877163,0,1,0.00028668032029054,0.0026744463590141,0.000434364517224885
SIGLEC15,3,REML,-1.19926239729825,0.295678904033281,4.99283781901557e-05,3.64584500074058,0.0101935921700678,2.128178770126,0.345041912071906,0,2,0.000225150992470677,0.0026744463590141,0.000345946217811087
CD300LB,4,REML,1.04951363231033,0.259252934165341,5.16080140513985e-05,0,0,2.25822097211667,0.520571872722775,1,0,0.000640142906173528,0.00273667179854114,0.000925905399974057
BRME1,7,REML,-1.03137209373367,0.257186744420472,6.06655284363438e-05,62.2351630924614,0.279305296332058,15.983599163229,0.0138422688593975,0,3,2.56662054377844e-11,0.00313353211653829,1.12952603681801e-10
SLC24A3,7,REML,1.19169514485894,0.297284564617856,6.10795656406559e-05,66.8670588521013,0.397384683247318,17.7637412185151,0.00685055434962997,3,0,3.98436937505149e-13,0.00314470812225629,2.28835134973625e-12
DNASE1,7,REML,-1.32034474461557,0.330546007750183,6.48485410630422e-05,87.3957156099891,0.654840469846316,50.5290442913684,3.68209993917634e-09,0,4,6.86738137278289e-47,0.0033279852895869,1.98642127744733e-44
SULF2,7,REML,1.25526384052545,0.315093126885977,6.78257263288866e-05,88.5242668992565,0.58283940644144,52.8156224486661,1.27799683460799e-09,3,0,1.654980226419e-57,0.00341468189926031,7.74384718297053e-55
BICDL2,7,REML,-1.42377890097129,0.357570339003588,6.83910356459568e-05,83.232404750937,0.702612591673794,41.7874634018517,2.02526703729772e-07,0,4,3.28277087363379e-29,0.00342646085641844,1.94871648614328e-27
ABAT,7,REML,-1.69156874647611,0.424860382642234,6.8490448949718e-05,86.0481159097812,1.06179520229725,44.611716461123,5.58969217385853e-08,0,6,2.50270785928634e-35,0.00342646085641844,3.21797908159493e-33
DGKI,7,REML,1.39282531284741,0.350535534154536,7.08476121986085e-05,71.6537339555141,0.590866555778027,21.5647139381619,0.00145155465612209,3,0,6.09248091010057e-16,0.00350827728237057,5.39673044536693e-15
NPY4R2,3,REML,-1.06687920395644,0.268561360185743,7.1100886007049e-05,0,0,1.0860548913818,0.580986681563903,0,1,0.00101165429023633,0.00350827728237057,0.00142264722914963
CTH,7,REML,-1.67715657793213,0.422229487582221,7.12284595012693e-05,80.3845689164599,0.980258968103964,24.649286003043,0.000396456874349899,0,5,3.52946569449797e-22,0.00350827728237057,8.04445125125618e-21
ALOX5AP,7,REML,1.25085537797972,0.316223767117024,7.63421542524994e-05,67.473777783406,0.458292562998004,18.2311932761006,0.0056796731051194,3,0,8.98136004011815e-14,0.00373700717539389,5.74756463709733e-13
RNF133,3,REML,-1.0505300313604,0.267160300760747,8.41689791698284e-05,0,0,0.898195907383442,0.638203581235059,0,2,0.000629280785894648,0.00399714713317254,0.000911022661097275
BST2,7,REML,1.25417098216236,0.319124944475544,8.49348468271147e-05,74.7303654021828,0.516862970842233,21.7802067364662,0.0013270601050094,5,0,3.31267685083076e-20,0.00402151332789455,5.57096998095842e-19
