Symbol,Module,Degree,Log2FC
CFAP45,22,6,-1.0761927862139
RGS7,22,6,-2.47369597266813
SLC38A1,22,4,1.33124590840447
HYKK,22,4,-2.02711526222488
EPM2A,22,4,-1.24104593784886
ADAP1,22,4,-1.109063418636
CDO1,22,4,-2.26790530951809
ABHD14A-ACY1,22,4,-2.42059271464402
FAP,22,4,2.28851247521798
ASPHD1,22,4,1.78322868250517
GCAT,22,4,-1.17889738664112
ALAD,22,4,-1.40421623301652
ETNK2,22,4,-2.15655210466333
RIMKLA,22,4,1.71635795959411
IL1RAP,22,4,1.08558318649383
PCYT2,22,4,-1.20115648154765
C16ORF54,22,4,1.24751311828836
DAPP1,22,4,1.15261871240138
IDNK,22,4,-1.102933480736
RGS5,22,4,1.74743137638999
FNDC5,22,4,-1.61635240830002
PM20D1,22,4,-3.20655602008791
HIF3A,22,4,-1.78381911826973
MYCBPAP,22,4,-1.2264654302158
AMDHD1,22,4,-1.51161510259453
VNN2,22,4,1.09560799195185
PHKA2,22,4,1.11687801590924
ACY3,22,4,-1.7635736683025
FADS6,22,4,-3.69738922216415
VNN1,22,4,-1.0336477927699
FERMT1,22,4,-1.557864188707
SLC16A7,22,4,-1.11323001192142
ENKUR,22,4,1.00482483947045
SPAG6,22,4,-1.3715134224001
CKMT1A,22,4,-1.36059620724487
ADRA2C,22,2,-1.50919976988496
ENPP6,22,2,-4.67990717030882
CFAP221,22,2,-1.1120676492188
DDAH1,22,2,-1.01769088361843
DCXR,22,2,-2.12806849536799
HAGH,22,2,-1.02667211053542
HDHD3,22,2,-1.51649873632797
PPM1K,22,2,-1.06225032346698
IL17RE,22,2,-1.13032627352235
L2HGDH,22,2,-1.01064226402555
TAGAP,22,2,1.44734279399235
PTPRD,22,2,-1.89189088207114
PLIN5,22,2,-2.67493138190172
CRYM,22,2,-1.81465587027183
SMIM24,22,2,-2.9419840562237
EBF2,22,2,1.67696369506678
RIDA,22,2,-1.2740964981401
SSPN,22,2,1.4332745407628
ACSM3,22,2,-1.11532185903485
AASS,22,2,-1.12234032005663
ABCC6,22,2,-1.52882363735829
RAB29,22,2,-1.0237562227424
SEZ6L2,22,2,1.85825024479576
GPSM3,22,2,1.12998959524366
DPYS,22,2,-2.99950957041169
KHDRBS2,22,2,-2.28433781267874
CKB,22,2,-1.1409681256005
ARSF,22,2,-2.45486625059666
RASL11A,23,0,-1.10257635916554
FAM47E,24,0,-1.12847079445535
PKHD1L1,25,0,-2.03934471571358
PELI2,26,0,-1.19596735191441
CLMN,27,0,-1.23257487035883
C1QTNF6,28,0,1.11821609762865
RNF150,29,0,-2.20658771579859
C1ORF115,30,0,-1.46548865523732
DOC2B,31,0,-1.27372043276483
ECRG4,32,0,-2.69425122303026
FITM1,33,0,-1.05143518978373
PADI2,34,0,-1.3581012017919
C1QL4,35,0,3.28455683725977
PALM,36,2,-1.79759568263548
SYT7,36,2,-2.75329286610122
SACS,37,0,1.27420672292298
PAQR4,38,0,1.93314760929078
ZMYND12,39,0,-1.35000421040495
FAM107A,40,0,-1.89652219100153
MAP4K4,41,0,1.07644674974316
CORO2B,42,0,-2.09027972408894
SMTNL2,43,0,-1.85090349816519
SLC1A4,44,0,1.65411053175082
DUSP4,45,0,2.31313634370614
EDA2R,46,0,2.3205135324579
NKAPL,47,0,-1.04230093690721
SEC14L5,48,0,-1.50445293648494
BTN2A2,49,0,1.13355874980481
ADAMTS7,50,0,1.43579079510341
SH3BGR,51,0,-1.07396567064938
BCAM,52,0,-1.30969964775768
B2M,53,86,1.07522872277161
HLA-A,53,78,1.25455685578259
HLA-DRA,53,68,1.41376013911577
HLA-DRB1,53,62,1.23341175138353
HLA-C,53,62,1.12654308612674
HLA-B,53,60,1.55929486866177
HLA-DPA1,53,56,1.7013675429298
CD74,53,54,1.30009335883153
HLA-DQA1,53,52,2.07691530976783
HLA-DQB1,53,52,2.24552020623454
HLA-F,53,50,1.61577177931613
HLA-DQA2,53,40,1.83275397652872
HLA-DOB,53,40,1.69766091352375
HLA-G,53,40,3.43126250176197
HLA-DOA,53,40,1.24642244776608
ISG15,53,40,1.01185516695177
HLA-DPB1,53,38,1.61597284465145
HLA-DMB,53,38,1.333064285578
HLA-DRB5,53,36,1.26025964446437
PSMB9,53,30,1.66100335922078
GBP1,53,30,1.02567269466137
OAS2,53,28,1.10335263337591
PSMB8,53,22,1.36609641941367
TAPBP,53,22,1.15557005996195
EIF1AY,53,22,-1.36641764172526
RPS4Y1,53,22,-1.73968993721826
HLA-DQB2,53,20,2.0225545483679
TAP1,53,18,1.6636473177383
OASL,53,18,1.14664771350937
USP9Y,53,18,-1.93569243944539
UTY,53,18,-1.83337417049715
RPS2,53,16,1.02536983385722
ZFY,53,16,-1.68706028940789
KDM5D,53,16,-1.80717071163898
UBE2L6,53,14,1.17466737759785
TMSB4Y,53,14,-1.4444924230253
LILRB4,53,14,2.569610226746
SAMD9L,53,14,1.03582456806008
RPS19,53,14,1.00952939904248
LSP1,53,14,1.71139377960261
OAS3,53,14,1.01453858887485
UBD,53,14,1.91157520216581
DDX3Y,53,14,-1.63524314915959
CDSN,53,12,2.49518329225625
GBP5,53,12,2.74228364990093
RTP4,53,12,1.52934809166969
SAMHD1,53,12,1.13717768441071
LILRA6,53,12,1.26656814577774
PSMB10,53,10,1.0510246741433
APOBEC3G,53,10,1.80171258814285
TBL1Y,53,10,-4.04530089533363
TRIM22,53,8,1.33952445098058
GBP2,53,8,1.68715454077154
ISG20,53,8,1.32837628713597
BTN3A2,53,6,1.5740153477582
PARP14,53,6,1.04986501574893
MARCHF1,53,6,1.25036474430784
CTSH,53,6,-1.13439293705958
A1CF,53,6,-2.09466323710043
BTN3A1,53,4,1.37912064700082
PSORS1C1,53,4,2.41580570784913
BTN3A3,53,4,1.16241772542304
MYO1G,53,4,1.9701082137765
APOBEC3F,53,4,1.15890500601158
LY6E,53,4,1.09974896461938
APOBEC3H,53,4,1.63264547261993
PCDH11Y,53,4,-1.45004623357745
ERAP2,53,2,1.12278194801206
PSORS1C2,53,2,2.64255323754196
APOBEC3C,53,2,1.75702294777339
TCF19,53,2,1.21763572477629
KLK6,53,2,-5.16884687948065
KLK7,53,2,-5.18669840657709
PARM1,54,0,-1.7436413082891
HSPB7,55,0,-3.1551128048078
FAM72B,56,2,1.41145398359709
FAM72C,56,2,1.15069127245835
FAM171A1,57,0,-1.48588934846722
NEGR1,58,0,-1.53204641163871
REEP4,59,0,1.0088802356888
AIF1L,60,0,-2.42327763304706
LPL,61,48,-1.0671776096929
PNPLA3,61,18,-1.9458951516425
PLPP4,61,18,-2.02025032511402
LIPG,61,16,-1.01405869924629
CEL,61,12,-2.45099301784675
MOGAT1,61,12,-1.70902519163063
ACSL6,61,10,-1.93643335478476
ANGPTL3,61,10,-1.9967001243511
MOGAT2,61,10,-3.7195001617076
ANGPTL4,61,8,2.53815997623002
PHYH,61,6,-1.27742448185718
DGKD,61,6,1.0633500913506
LIPA,61,6,1.07733345617258
DGKB,61,6,-1.93077844025356
ACSBG2,61,4,-1.28167165951298
PHYHIP,61,2,-2.44009460810809
SCGB1D2,61,2,-1.35633198572738
ABCC1,62,0,1.06717606192053
MYOCOS,63,0,4.90375712098854
MOXD1,64,0,-1.41766060705822
YEATS2,65,0,1.06061727895829
CCDC13,66,0,-1.39971594787297
PAQR5,67,0,-1.54399901715921
MT1E,68,18,-2.24302422045665
MT2A,68,14,-1.00656850085396
MT1G,68,12,-5.3592394308866
MT1F,68,12,-3.2018833431411
MT1H,68,12,-5.43746336507788
MT1X,68,12,-2.20565119106747
MT1M,68,10,-2.21066720514135
MT3,68,2,2.1369979005302
MFSD4A,69,0,-3.22725069140167
VWA7,70,0,-1.17806067247618
DNASE1L3,71,0,-2.31653211833653
SLC16A5,72,0,-1.89880882770837
FAM124A,73,0,-1.77837051843945
MSX1,74,8,1.11431149001283
SIX1,74,8,2.25334952932345
PAX9,74,6,1.95005396292967
TCF21,74,4,-3.68010999060483
IRF6,74,4,-1.58721085620156
EYA4,74,4,-2.61582376685793
DACH1,74,4,-2.28229990974748
EYA2,74,4,-1.17588968340562
PRRX1,74,2,1.35041498886588
PRR11,75,0,2.17396032219357
PLXDC1,76,2,2.02217087944357
RASD2,76,2,2.13994903190726
FBXO41,77,0,1.82827797475688
NUAK2,78,0,-1.48199400995252
NHSL1,79,0,-1.07718373403387
AHNAK2,80,0,3.76832509182102
C11ORF52,81,0,-1.29324679644238
DRC7,82,0,-1.25502222935213
PLK2,83,0,1.86590057835394
FAM180A,84,0,-3.10020068366494
MAP6,85,0,-2.04665168317448
PCP4,86,0,-3.09908667155373
ABCA9,87,2,-1.40270724375832
ABCA6,87,2,-1.27447689670907
MUSTN1,88,0,-1.15516162568406
MISP3,89,0,-1.73173219168151
GATA5,90,0,-2.56045472122003
MTURN,91,0,-1.93355295925673
PEBP1,92,0,-1.1811790575752
RAB25,93,8,-2.87062321573306
ESRP1,93,6,-3.21034471662026
RAB11FIP3,93,6,-1.02141906209799
RAB11FIP4,93,4,-1.17996847779877
BICDL1,93,4,-1.53277581351804
NINL,93,4,-1.15958596617273
GRHL2,93,4,-3.51172717369332
KDF1,93,2,-1.62584307411308
OVOL2,93,2,-3.21029477806467
TLE2,94,6,-1.0608876059991
HLX,94,4,1.08395464930568
HLF,94,2,-1.15782093707863
RIPPLY1,94,2,-2.15450986690976
LURAP1,95,0,-1.34826869289598
IKBIP,96,0,1.6889189441045
ERICH4,97,0,-3.43579001677604
PTPN7,98,0,1.14956457829911
AOAH,99,0,1.72955823644123
LCN12,100,0,-1.46229323586418
CAPN5,101,0,-1.43027075676621
PCDHB10,102,0,1.37445878126979
KRT86,103,2,1.18803350049254
KRT81,103,2,1.37986802750329
FBXL16,104,0,1.7489818312506
FXYD5,105,4,1.57874431611289
FXYD4,105,2,-6.21920935012369
FXYD3,105,2,-1.48260024712766
PCED1B,106,0,1.1011905137082
SLC25A33,107,0,-1.32388761159613
LRRC19,108,0,-2.15886608017561
NXPH4,109,0,3.74414465371953
COL28A1,110,0,-2.02391875248932
TRIM59,111,0,1.51645621725849
NKPD1,112,0,1.11240506492463
OCLN,113,44,-1.26020876166817
GJA1,113,34,1.33145631395213
TUBB2B,113,32,-1.34130154342676
MYH6,113,28,-1.30700633667884
MYL3,113,24,-2.51022398465965
TUBA1B,113,24,1.12117950240851
MYH2,113,22,1.88605912669562
CLDN16,113,20,-4.6901465850756
SYP,113,20,-1.02750022303018
TJP3,113,20,-2.33606431349065
BBOX1,113,20,-1.88043054137279
MYH11,113,20,-1.05899868640165
MYH4,113,20,3.24420209012643
MYH10,113,18,-1.06251325440902
MARVELD2,113,18,-1.2926016184779
TUBB2A,113,18,-1.01422559788715
MYH1,113,18,2.48346737180085
MYH14,113,16,-1.59610894598144
MYH13,113,16,3.02785171769412
NEFL,113,16,1.37644250809468
SYT1,113,14,-1.90395797098871
TNNI1,113,14,-2.90799242329496
TUBAL3,113,14,-3.91238864057494
TUBB3,113,14,1.3625273201309
TUBA3D,113,14,1.81737682820049
KIF5A,113,14,-1.21167189589268
TUBB4A,113,14,-1.01389741983886
CLDN11,113,12,-2.18074139329587
CLDN19,113,12,-4.15890606528753
TNNT2,113,12,-4.13327022028148
GJB1,113,12,-1.76170965499572
CLDN8,113,12,-5.3959435252706
SYN2,113,10,-3.46810197492868
CLDN10,113,10,-2.06797999389756
CLDN14,113,10,-2.07403486791529
KIF1A,113,10,-2.23003899906664
TRIM63,113,10,-2.588606349458
TNNC1,113,8,-3.34639607000422
CGN,113,8,-2.22475494271179
CAPN3,113,8,-1.07034686375325
MYOF,113,6,1.21428492583767
MYOZ1,113,6,-1.97591055783826
MARCKS,113,6,1.21882322329338
PALS1,113,6,-1.02732645545228
MARVELD3,113,6,-1.73192899835959
DOC2A,113,6,1.74587552562252
GJA3,113,6,-2.87958972894355
TRIM36,113,6,1.052311636777
UNC13A,113,6,1.27633941795312
CPLX2,113,6,3.34856779952449
CGNL1,113,4,-2.07779933963072
CRB2,113,4,-1.95898028022447
EPB41L5,113,4,-1.19817926666962
DES,113,4,-2.23585864481914
TRIM9,113,4,1.97802583084539
GJC1,113,4,1.89103775906496
CELF2,113,4,1.15475655803087
TRIM6,113,4,-1.36926469211437
BASP1,113,4,1.09178153981266
TRIM71,113,4,-2.91256022628163
NEFH,113,4,-1.37642337804339
ANO5,113,4,-1.32798997261597
EHD2,113,4,1.33241892634425
TRIM50,113,4,-2.36010826547122
CRYAA,113,2,-5.98684038400018
VASH1,113,2,1.3866904965936
EHD3,113,2,-1.38754641961038
CAMSAP3,113,2,-1.00045381270321
MYLK3,113,2,-2.86743847968783
MAL,113,2,-2.80834694612394
SHROOM3,113,2,-1.4260520093514
ILDR1,113,2,-1.20362063672524
PRX,113,2,-1.20759269428842
MYOCD,113,2,-1.0923532742286
UNC13C,113,2,-2.1477547885109
GPM6A,113,2,-1.15145310753345
ILDR2,113,2,-1.05146954403349
SCGN,113,2,1.74529595565818
CPA3,114,8,1.4428093145641
TPSAB1,114,8,1.51917104782051
MEST,114,6,-1.06154919725924
TPSB2,114,4,1.43737041804774
CPA4,114,4,1.69608655348043
PEG3,114,2,-1.58148457487711
SULT1A2,115,0,-1.29497975548543
PXMP2,116,0,-1.21408228686433
CHST11,117,2,1.74854196694758
CHST15,117,2,1.75740305902461
CPAMD8,118,0,-2.40085034802132
SOBP,119,0,-1.34219534614659
AKR7A3,120,2,-2.15922073266458
MSC,120,2,2.18867875395641
SCGB3A1,121,0,1.23686891889254
HSPB6,122,0,-2.00617822925775
SLC30A2,123,4,-3.52076482858358
SLC39A4,123,2,-1.87904265029872
SLC39A5,123,2,-2.47068917073485
ACSF2,124,0,-3.1235188666583
KLHL14,125,0,-2.25499751292171
CLIC5,126,0,-3.85208728243086
FIBCD1,127,0,3.84289455786632
TTC36,128,0,-2.327379472751
FRMD1,129,0,-3.92725370349927
PARD3B,130,2,-1.00259097461479
INSC,130,2,-2.29496173451331
GXYLT2,131,0,1.80692137737114
ARHGAP22,132,0,1.87197644121231
BBOF1,133,0,-2.1816784495118
FAM151A,134,0,-3.93372659850643
TMC4,135,0,-1.62755776706643
SHISA3,136,0,-2.93802111714703
GM2A,137,0,1.25320611171927
IGSF21,138,0,1.18442394387528
CAMK1D,139,0,1.24425571600182
SOWAHA,140,0,-2.99470258778713
RANBP3L,141,0,-3.49866735181458
SLC11A1,142,0,1.56640773597771
C1ORF210,143,0,-1.94978319095364
RERGL,144,0,-2.74987347393045
DPY19L1,145,0,1.00495979320375
ANKRD2,146,0,-3.12704021516383
BHLHE41,147,2,2.67716252511488
RORB,147,2,-2.65411477855176
ANXA2R,148,0,1.48394691325694
DLEC1,149,4,-1.57129273465114
LZTS1,149,2,1.74958333642963
SLC52A3,149,2,-2.59904931223626
TMEM25,150,0,-1.17451540036551
NAALADL2,151,0,-1.14092198357922
FAM111B,152,0,2.53309113309901
TMEM30B,153,2,-2.81893621563519
ATP8B3,153,2,2.44400463625459
TENT5B,154,0,-2.20744241929516
CLEC2D,155,0,1.23993378166585
ST8SIA4,156,0,2.6090011055041
BPHL,157,0,-1.61818530055173
PTCHD4,158,0,1.91202426372253
LHFPL2,159,0,2.0696113614672
OLFML2B,160,0,2.37051761374416
ARHGAP24,161,0,-1.32918034579031
LRRIQ3,162,0,-1.20265880303122
GASK1A,163,0,-1.48589148086174
ARL4C,164,0,1.47909167386279
SLC13A3,165,0,-5.13108209009634
ARHGEF26,166,0,-1.7071284458126
CYP8B1,167,12,-2.69570767679668
SLC51B,167,10,-1.75874221868703
SLC51A,167,10,-1.13490393308778
SLC10A2,167,10,-1.57850450174893
FABP6,167,6,5.22991304517716
HSD3B7,167,4,1.15562483219399
ABCC3,167,4,1.37538133829101
CYP39A1,167,2,-1.5215860707401
TSPAN1,168,0,-1.58144293971357
DOCK10,169,0,1.27042273488746
FYB2,170,0,-2.60073179830055
TCIM,171,0,-1.56791440078156
LPAR3,172,4,1.55565450618955
LPAR5,172,2,1.70117259693217
LIPH,172,2,-2.11026120458242
GAS2L3,173,0,2.11442996796153
PLEKHN1,174,0,1.65919982287447
HUNK,175,0,-1.23247272156343
ADAMTS8,176,0,-1.36342267835058
TUB,177,0,-1.41390658509827
PRR7,178,0,1.71598244700814
HOXD8,179,0,-1.37319338255914
GAL3ST4,180,0,2.49377204094467
PLCXD3,181,0,-2.74284625260657
LYNX1-SLURP2,182,0,-1.05157045335921
PPFIA4,183,0,1.67002746527684
ADAM28,184,0,1.06224910192695
SMIM10L2B,185,0,-1.55436247085921
GPR183,186,0,1.36665807201694
CSDC2,187,0,-2.81357044339025
FAM78A,188,0,1.76499455122343
TMEM178A,189,0,-2.21151251028027
PHLDA3,190,0,1.60632296931119
PGBD5,191,0,1.70051885667256
TMEM132A,192,0,1.94646663013176
RELT,193,0,1.469149594317
USP2,194,0,-2.45638722142706
DDIT4,195,0,1.53614135014773
ZC3HAV1L,196,0,1.15792167394427
EMX1,197,0,-1.96782575662242
SMIM32,198,0,-3.62031551210771
ADAMTS14,199,0,2.03045371318647
BICD1,200,0,1.02864863176637
CWH43,201,0,-4.07485470179313
MATN2,202,0,-1.16005791542808
GALNT16,203,0,-1.09118588568243
SLC7A8,204,0,-3.0632323846097
AEN,205,0,1.24251616996812
STAMBPL1,206,0,1.77610214834172
ABTB2,207,0,-1.03682599104582
PROM2,208,0,-3.41087883749087
MYORG,209,0,-1.46791627202222
FBXO2,210,0,-1.59255715237998
WFDC1,211,0,-1.25849763134716
GPR34,212,0,1.49817796192452
IRX1,213,0,-4.83949505870485
EFHD1,214,0,-2.20267841045994
KCNK13,215,0,-1.38999625904188
SYPL2,216,2,-1.65685135552526
JPH4,216,2,-1.3041618853433
THRB,217,0,-1.7088928637522
ZNF503,218,0,-1.29021837683328
PODNL1,219,0,1.1714745820065
TMEM145,220,0,2.85327701481417
TLCD3A,221,0,1.49089982862648
SOWAHB,222,0,-1.18557877092671
DIRAS3,223,0,-1.89255771001288
PRR15L,224,0,-2.61303352159265
ST6GALNAC3,225,0,-1.73323038743426
HAPLN3,226,0,1.58171987714831
SAP30,227,0,1.8785098093108
PRRG2,228,0,-2.42307757340716
ARMH4,229,0,-2.77385173307955
MAN1C1,230,0,-1.85708957215442
TBX15,231,0,2.69207748747391
LRRN2,232,0,-1.77565047731978
FN3K,233,0,-1.30632977204469
SFXN5,234,0,-1.01324036820733
NUDT10,235,0,-2.67396154967671
SFXN2,236,0,-2.15665616362544
POU2F2,237,0,1.32754038898906
C18ORF54,238,0,1.10652690563852
CASZ1,239,0,-1.59246488579861
NIPAL1,240,0,-2.12078915037201
AP1M2,241,0,-2.26044745398516
SCRN2,242,0,-1.11636987915965
S100A2,243,0,-3.21628195972462
MCUB,244,0,1.46709912366925
CNKSR1,245,0,-2.34449273267612
HOXD1,246,0,-1.41601818738989
BSPRY,247,0,-1.91389619507922
KLHL6,248,0,1.77942076576877
PCDH20,249,0,-1.51537124201432
HILPDA,250,0,3.24727162655743
NOL3,251,0,1.62352811131896
MILR1,252,0,1.35517727082431
DPEP1,253,0,-4.5651620251563
TMEM45B,254,0,-2.37834623932382
MPZL2,255,0,1.0316995545896
RAB7B,256,0,1.79193026578012
CCSER1,257,0,-1.73885710788612
PLAAT2,258,0,-2.23301988808201
ABCA10,259,0,-1.31758930233895
FJX1,260,0,1.34028506422159
WDFY4,261,2,1.04537647224376
LRRC18,261,2,1.19345337754388
DUSP10,262,0,1.08411582234529
GLOD5,263,0,-2.9129776125536
KSR2,264,0,-2.11892724287733
ADGRE2,265,0,1.53794358104824
NPFFR1,266,0,1.64090970771748
CHN2,267,0,-1.09362647378358
HROB,268,0,1.23184999875648
PTGR1,269,0,-1.1181326773717
STMN3,270,0,1.37427499034371
MEX3B,271,0,1.15326385939622
AJAP1,272,0,-1.40131711894858
C1QTNF7,273,0,-1.87503299127554
FAM3B,274,0,-3.60603765274798
PRSS50,275,0,-1.19467487020897
MYO7B,276,6,-1.86819392591555
CDHR2,276,6,-1.70522453290044
ANKS4B,276,6,-2.21673568956713
CDHR5,276,6,-1.78555468222592
SLC25A42,277,0,-1.26707113441621
SIRPB2,278,0,1.68394149194988
XK,279,0,-1.52233930236998
PBLD,280,0,-1.70391935732505
TPRG1,281,0,1.13272280435047
PDZRN3,282,0,-1.57026409109455
ALS2CL,283,0,-1.98756772244401
HSF4,284,6,1.98162344161975
NTM,284,2,1.34026803493189
GPA33,284,2,-1.07625492218951
VSIG2,284,2,-1.00472319768032
KLHL33,285,0,-1.45680564072118
DNAJC28,286,0,-1.0059675379043
CKLF-CMTM1,287,0,1.00710943139461
FCAMR,288,0,-2.93357276394587
MAP3K15,289,0,-1.23726251268645
GPM6B,290,0,-1.01858568889692
GPR141,291,0,2.34615401757322
PAQR7,292,0,-1.3371172214036
ADAMTSL2,293,0,-1.22202284013364
MRO,294,0,-2.66824849604734
POU3F1,295,0,1.9940389011711
SUSD2,296,0,-2.35351188628975
GASK1B,297,0,1.0876506198762
CEACAM21,298,0,1.39804329212954
ADAMTS17,299,0,-1.20584179812959
SDR42E1,300,0,-1.02615819613148
RCAN1,301,0,-1.1829845264321
TMEM52,302,0,-2.01621092349868
GGACT,303,0,-1.79963087220855
LDLRAD3,304,0,1.29787930706859
SMIM5,305,0,-2.62397628376668
RASA3,306,0,1.097591245635
STK33,307,0,-1.10392522084434
CCDC153,308,0,-1.49022118486602
CLMP,309,0,-1.4730307069416
LOC105374836,310,0,1.45508595452124
CCDC181,311,0,-2.0457601325966
FMN2,312,0,-3.95566393463202
ENOX1,313,0,-1.60996627313292
TYRO3,314,0,-1.82625452146192
RAB27B,315,4,1.54842534172295
SYTL4,315,2,-1.05733964167592
SYTL5,315,2,-2.18222356693512
BRINP3,316,0,-4.33111924463112
AJM1,317,0,1.10939155661164
CHL1,318,0,-2.61147553236653
NHLRC4,319,2,-2.24029325224403
PRR35,319,2,-6.58582335648634
TTC38,320,0,-1.24626366045997
ADGRF3,321,0,-1.08972181932496
CYP27B1,322,0,-2.77390170248984
PTPRO,323,0,-2.56500473751032
CLSTN2,324,0,-2.4573048923952
LZTS3,325,0,-1.57050954682241
EPS8L1,326,0,-1.93855066378942
GMIP,327,0,1.4016829045579
HPCAL4,328,0,-2.93540174955673
SLC8A1,329,2,-1.41634746290689
ATP2B2,329,2,2.94996109578868
CCDC178,330,0,-1.63951835738865
ZNF165,331,0,-1.13174454506541
MPPED2,332,0,-2.18992689611841
KIF12,333,0,-1.08488191574986
RALGPS1,334,0,-1.42999159920838
WSCD2,335,0,-2.59257988790294
KY,336,0,-1.18230762231019
PALM3,337,0,-2.59280271557836
TMEM45A,338,0,2.42612333255038
LAD1,339,0,-2.08139055617089
PARP15,340,0,1.44335960400593
SLC14A1,341,0,-1.79376618555456
AKAP3,342,0,-1.35795728495882
PCDH9,343,0,-2.54023835404882
PHYHD1,344,0,-2.33046953499182
VSIG1,345,0,3.28448373213918
ADAM19,346,0,1.12359259328925
TMEM82,347,0,-2.81935558603874
C3ORF52,348,0,-1.29518502063789
KLRC4-KLRK1,349,0,1.77419607887887
IRX2,350,0,-4.13214513316086
RASL11B,351,0,-3.60961899142206
OVCH2,352,0,-4.36942834912985
SLC25A10,353,0,-1.51469473032132
GAPT,354,0,1.92309661155702
MEI4,355,0,-1.50756665432946
NEU4,356,2,-2.53816030207862
GAL3ST1,356,2,1.37898473136698
RIMBP2,357,0,-3.27110235099622
SLC9A4,358,0,-5.6052941946531
GOLGA7B,359,0,1.9760956606686
PALD1,360,0,1.18777548491438
TCEAL2,361,0,-3.99267825741901
DNAJC16,362,0,-1.00817071312251
C11ORF54,363,0,-1.33918726416496
REEP6,364,0,-2.71753823932559
TNFAIP8,365,0,1.05706756693912
SOAT2,366,0,-1.81891665504383
HMCN2,367,0,-1.31637765498496
GAREM2,368,0,1.3199259263769
PPP1R16B,369,0,-1.38749653587398
LRRC2,370,0,-2.6348807725465
SLC5A11,371,0,-3.51289538051309
AKNA,372,0,1.33087221285834
PTPRQ,373,0,-5.87969594153821
NFAM1,374,2,1.58046832180717
LRRC25,374,2,1.55679213888446
ATRNL1,375,0,-1.89174829698128
OLFML2A,376,0,1.55718619405568
SLC27A2,377,0,-2.17486320679442
GMNC,378,0,-3.09248668072856
CBARP,379,0,-1.41545476582861
PTPRE,380,0,1.21458838003498
SIGLEC8,381,0,4.64760821530891
THEMIS2,382,0,1.5689419731126
THSD4,383,0,-1.2212752078689
CCDC88B,384,0,1.57879688106155
EPB41L4B,385,0,-2.87994082804861
TMC8,386,0,1.46335258966285
ARHGAP25,387,0,1.16211963447337
FUT3,388,10,-2.75019105314042
FUT6,388,8,-2.99050986715126
ABO,388,6,-1.42498445298304
FUT5,388,6,-2.10782289845133
GAL3ST3,388,2,-3.91848071206677
B3GALT2,388,2,-1.2201143052681
RAP1GAP,389,0,-1.74965785214443
ADAMTS12,390,0,1.02132204508032
DUSP9,391,0,-4.4831268842346
RHOBTB3,392,0,-1.01045192141386
TMEM74B,393,0,1.74885330928359
RNF152,394,0,-1.81334498622284
CELSR3,395,0,1.04740103210923
FAM89A,396,0,-1.15165951966438
ESYT3,397,0,-1.16467324669418
PATL2,398,0,1.30193074968466
SGK2,399,0,-1.64993388263939
ADAMTS16,400,0,-2.24658011179135
RALYL,401,0,-6.47457384020764
ERVMER34-1,402,0,-3.29485021821038
MS4A14,403,0,1.70529444655866
PPP1R18,404,0,1.17729189665182
NT5DC4,405,0,1.40425521398647
UGT3A2,406,0,-3.37241204364032
FOLR3,407,0,-3.44668924794309
ZNF662,408,0,-1.01135778300454
NRK,409,0,-4.04018414605256
SP140,410,0,1.23576958618085
CTXND1,411,0,-1.63725587812107
NTNG1,412,0,-4.28621444369962
LGI2,413,0,-1.34711810153542
GRAMD1C,414,2,-1.2411918464153
GRAMD1B,414,2,-1.51838975774291
PPEF1,415,0,1.69533931618267
GPR176,416,0,1.02702767387851
PCDHB2,417,0,1.10100724595613
AFAP1L2,418,0,-1.1474794446842
TMEM72,419,0,-2.58365375923484
MORN5,420,0,-1.43082098887905
TNFAIP8L2,421,0,1.4001319337569
RFX8,422,0,1.47618156712056
TACSTD2,423,0,-2.82186215582356
ACOT11,424,0,-2.40538637754812
ADAMTS15,425,0,-1.29478552517861
ASIC2,426,0,-1.66950697267647
SIGIRR,427,0,-1.51255634978645
GPR27,428,0,-1.8310294100374
MPP7,429,0,-1.5413169899288
TRHDE,430,0,-1.30768676656338
ANO2,431,0,1.26964578500078
FBLN7,432,0,1.01096430525164
NAP1L2,433,0,-1.34429052630961
FAM83B,434,0,-2.89920847072451
ARL4D,435,0,-1.87273862013004
TMEM252,436,0,-1.60641808964784
PTP4A3,437,0,1.12351404679934
CTXN3,438,0,-5.22466515892304
PLVAP,439,2,1.3308933971639
ZSCAN1,439,2,-1.20982256397232
NDNF,440,0,-3.99249151314255
SLC2A12,441,0,-2.03540653314788
LMO3,442,0,-2.50747809721109
C21ORF62,443,0,-1.5321353411477
FUT11,444,0,1.21385284996804
PNCK,445,0,4.17235532195114
MYZAP,446,0,-1.98075209081062
PLCXD2,447,0,-1.35048937197414
FGD2,448,0,1.40775876673168
ANXA9,449,0,-1.3061385315055
MACROD1,450,0,-1.21518475425145
SIM2,451,0,-3.16418829948583
LHX1,452,0,-4.67106416563221
CALHM6,453,0,2.34058295392137
AXDND1,454,0,-2.86062144827615
RUBCNL,455,2,1.04578906368833
LIX1,455,2,-1.31114304532517
LRRC43,456,0,-1.88759295888271
HEATR9,457,0,1.13460294127004
CFAP46,458,0,-1.26699359801139
SLC7A10,459,0,-1.16633826987057
ETV7,460,0,1.8756262582898
LYNX1,461,2,-1.08739936387682
LYPD6,461,2,-2.19375250559354
CYP17A1-AS1,462,0,-3.46526319192037
