Symbol,n_studies,method_used,pooled_log2FC,pooled_se,rem_pvalue,I2,tau2,Q,Q_pval,vote_up,vote_down,fisher_pvalue,rem_padj,fisher_padj
FZD2,16,REML,-1.22675239046196,0.224018965422057,4.34778642688514e-08,88.4806372916871,0.655506251766463,89.4721560775675,1.24416209965048e-12,0,9,2.73552833785408e-62,6.30945746753833e-07,2.33236194192596e-61
CCNB2,15,REML,-1.13457072338024,0.207222332341653,4.37172488711456e-08,91.1264052720751,0.544695060255709,133.313059407237,1.50467392858845e-21,0,8,7.41340246962873e-67,6.33881568661776e-07,7.00177432145321e-66
KCNC3,13,REML,-0.781138452363294,0.142761914566234,4.4594894719447e-08,70.6153751895523,0.163297368507283,39.6353216308073,8.26477962162486e-05,0,5,1.09953870412905e-26,6.45714166006093e-07,3.31101182791723e-26
METTL26,15,REML,-0.398087652739078,0.0727557726344829,4.46088581487684e-08,66.336682403145,0.044564053115779,35.9462793635888,0.00106294423788992,0,0,2.92970426940893e-23,6.45714166006093e-07,7.77932502105399e-23
RAG1,14,REML,-1.79863811233581,0.328734499369791,4.46492936429081e-08,90.8592745658303,1.24057812015179,151.557910037389,1.00039158053137e-25,0,10,3.26107022053156e-63,6.45752685977593e-07,2.83128468359507e-62
CCDC12,15,REML,0.659292021158828,0.120508029332697,4.47658551766614e-08,89.0939406491616,0.174066606548504,113.229008985195,1.31991382476468e-17,4,0,4.40362826680757e-66,6.46891203926481e-07,4.09353046335375e-65
MRPS17,15,REML,-0.483785474424601,0.0884335750688832,4.48492836989224e-08,64.0139885373158,0.0599820772498456,35.1611951634939,0.00139138673753159,0,2,1.03107567171595e-20,6.47549412865776e-07,2.48571973036021e-20
PIM1,16,REML,1.62040928056501,0.296274069039136,4.51837817222969e-08,96.0561192230909,1.32098342668112,397.529040119702,2.28612361884095e-75,11,0,1.67976752879329e-216,6.51572277109835e-07,2.49701094823663e-214
DBT,15,REML,0.386088360613072,0.0705930537056701,4.52041369202845e-08,65.4005182485541,0.0406990443789099,37.8402749708483,0.000549706120876313,0,0,1.25062873864528e-27,6.51572277109835e-07,3.88647487495748e-27
ZBTB7A,15,REML,0.645311482946695,0.118031598677361,4.57000763447607e-08,89.8043872878927,0.168308342574647,125.79159392478,4.59056725759074e-20,4,0,8.69073927585255e-48,6.58165800432758e-07,5.05162148659298e-47
SLC25A23,15,REML,1.18790935159304,0.217368794442782,4.63040202162688e-08,93.5457550919359,0.636557307059757,182.064576362272,2.46762926181576e-31,9,0,3.27989781652458e-105,6.6630237844875e-07,7.71249699772871e-104
SCAMP2,15,REML,0.771424784853261,0.141163602673097,4.63541373028975e-08,91.8702065694667,0.250387001320524,93.6576948255261,7.69670222207095e-14,4,0,1.45057424208244e-64,6.66462554409616e-07,1.30307759686806e-63
SOX12,15,REML,-0.740468789435876,0.135554381128397,4.69417330423103e-08,81.0204134322648,0.19550053616141,70.7727211680263,1.39791922996245e-09,0,5,2.82067355383466e-35,6.74343635595206e-07,1.12635866392907e-34
CSTA,15,REML,2.67517334980212,0.489817355823352,4.71933543387399e-08,96.1244856726872,3.39399500456138,285.811675748162,1.06718958559195e-52,12,0,2.634250328108e-204,6.77389078438924e-07,3.19379499000045e-202
ENTR1,15,REML,-0.625430327911721,0.114531922633257,4.74124249720251e-08,86.6453319472737,0.147486229297624,86.252024519494,1.92750691868982e-12,0,3,3.96417182400288e-54,6.79962588000645e-07,2.74362418345463e-53
STC2,15,REML,-2.69528149433834,0.493671697730148,4.77037062428619e-08,96.5019452505823,3.35113083313286,297.763410197185,3.45900697060048e-55,0,11,2.08938273582945e-169,6.83566519884094e-07,1.46385237168051e-167
IL36B,10,REML,2.09819766183452,0.384512975567125,4.84882330380106e-08,76.2032547484002,1.04412410380505,35.6568110653296,4.56080105305781e-05,7,0,4.16372661264301e-28,6.94226418580227e-07,1.31739601042259e-27
