Symbol,n_drugs,n_interactions,drug_names,interaction_types,sources,pooled_log2FC,rem_pvalue,rem_padj,Direction,Gene_Family,is_hub,Priority
UGT1A3,17,17,"ATORVASTATIN CALCIUM TRIHYDRATE; IBUPROFEN, SODIUM SALT; SN-38; ONDANSETRON HYDROCHLORIDE; VALPROIC ACID; DEFERASIROX; RISPERIDONE; ATAZANAVIR; ALLOPURINOL; MONTELUKAST SODIUM; RITONAVIR; KETAMINE HYDROCHLORIDE; ACETAMINOPHEN; TELMISARTAN; PAREGORIC; FEBUXOSTAT; ACETAMINOPHEN GLUCURONIDE","",PharmGKB,2.06948840031465,1.05532473428612e-15,1.84573677637334e-14,Up,Other,TRUE,High
UGT1A7,17,17,MYCOPHENOLATE; RISPERIDONE; ATORVASTATIN CALCIUM TRIHYDRATE; MYCOPHENOLATE MOFETIL; KETAMINE HYDROCHLORIDE; ATAZANAVIR; FEBUXOSTAT; OXCARBAZEPINE; ONDANSETRON HYDROCHLORIDE; ACETAMINOPHEN GLUCURONIDE; PAREGORIC; ALLOPURINOL; AXITINIB; ACETAMINOPHEN; NICOTINE POLACRILEX; CURCUMIN; RITONAVIR,"",PharmGKB; NCI,2.06865764822927,1.74561371212074e-16,3.4519862921196e-15,Up,Other,TRUE,High
ADH1A,16,16,LPA; FOMEPIZOLE; GEMTUZUMAB OZOGAMICIN; NITREFAZOLE; FLUDARABINE; ACETALDEHYDE; ABACAVIR; FARNESYL MONOPHOSPHATE; COMPOUND 65 [PMID: 36126387]; IDARUBICIN; AS2717638; FARNESYL DIPHOSPHATE; N-ARACHIDONOYLGLYCINE; COMPOUND 66 [PMID: 36126387]; TCLPA5; CYTARABINE,agonist; inhibitor; ,GuideToPharmacology; TEND; TdgClinicalTrial; ChEMBL; TTD; PharmGKB; ChEMBL,2.34693750110872,0.000250408550985476,0.000625461999249349,Up,Other,TRUE,High
CXCL10,16,17,GM-CSF; STAVUDINE; PEGINTERFERON ALFA-2B; IROPLACT; METHYLPREDNISOLONE; ELDELUMAB; ATORVASTATIN CALCIUM TRIHYDRATE; HUMAN CHORIONIC GONADOTROPIN; OXALIPLATIN; NI-0801; ATROPINE; RITONAVIR; PEGINTERFERON ALFA-2A; TESTOSTERONE; ANTIBIOTIC; ZIDOVUDINE,; inhibitor,NCI; PharmGKB; TTD; TdgClinicalTrial; TTD; ChEMBL; ChEMBL,-1.91154254687061,5.1918404763626e-41,2.15834127290428e-38,Down,Other,TRUE,High
NEK2,15,15,CHEMBL:CHEMBL1997335; DOVITINIB; ILORASERTIB; HESPERADIN; GW441756X; SP-600125; ADAVOSERTIB; CENISERTIB; GW843682X; DACTOLISIB; TAMATINIB; PAZOPANIB; PALBOCICLIB; NVP-TAE684; CYC-116,; inhibitor,DTC,-1.49860061743059,2.49599123396399e-12,2.46452532742133e-11,Down,Other,TRUE,High
SPP1,15,15,IMMUNOSUPPRESSANT; CALCITONIN; GENTAMICIN; CHONDROITIN SULFATES; TETRADECANOYLPHORBOL ACETATE; ALTEPLASE; ZOLEDRONIC ACID ANHYDROUS; ANHYDROUS TACROLIMUS; SODIUM BUTYRATE; PROTEIN PHOSPHATASE INHIBITOR; TRETINOIN; PAMIDRONATE; ASK-8007; WORTMANNIN; TYROSINE KINASE INHIBITOR,; inhibitor,NCI; PharmGKB; ChEMBL,-2.87952866404611,4.83486170406455e-12,4.54420943814484e-11,Down,Other,TRUE,High
UGT1A8,15,15,RALOXIFENE HYDROCHLORIDE; ATORVASTATIN CALCIUM TRIHYDRATE; ONDANSETRON HYDROCHLORIDE; ALLOPURINOL; CYCLOSPORINE; RISPERIDONE; SN-38; PAREGORIC; ACETAMINOPHEN; AXITINIB; FEBUXOSTAT; IRINOTECAN HYDROCHLORIDE; OXCARBAZEPINE; KETAMINE HYDROCHLORIDE; ACETAMINOPHEN GLUCURONIDE,"",PharmGKB,2.24386972911489,9.63657908622278e-14,1.20090589335073e-12,Up,Other,TRUE,High
MMP3,14,14,PRINOMASTAT; CTS-1027; BERKELEYTRIONE; MARIMASTAT; PRAVASTATIN SODIUM; BERKELEYACETAL B; BERKELEYAMIDE B; LISINOPRIL ANHYDROUS; ILOMASTAT; BERKELEYDIONE; CHLORTHALIDONE; BERKELEYAMIDE C; BERKELEYACETAL C; BERKELEYACETAL A,vaccine; inhibitor; ,TALC; ChEMBL; DTC; TEND; TdgClinicalTrial; ChEMBL; PharmGKB; TTD,-4.02475208227198,6.6433063058942e-14,8.59600360235137e-13,Down,Protease,TRUE,High
UGT1A6,14,14,ACETAMINOPHEN; KETAMINE HYDROCHLORIDE; ONDANSETRON HYDROCHLORIDE; ACETAMINOPHEN GLUCURONIDE; ASPIRIN; ALLOPURINOL; RISPERIDONE; PHENYTOIN SODIUM; FEBUXOSTAT; PAREGORIC; SN-38; ATORVASTATIN CALCIUM TRIHYDRATE; DICLOFENAC SODIUM; PHENOBARBITAL,"",PharmGKB; NCI,1.62155530634063,2.64614742272299e-14,3.66997332460289e-13,Up,Other,TRUE,High
RRM2,13,13,MOTEXAFIN GADOLINIUM; FLUDARABINE; LY-2334737; CLADRIBINE; GEMCITABINE; TRIAPINE; TEZACITABINE; TRANSFERRIN RECEPTOR-TARGETED ANTI-RRM2 SIRNA CALAA-01; CYTARABINE; CLOFARABINE; GEMCITABINE ELAIDATE; GALLIUM NITRATE; HYDROXYUREA,inhibitor; ,TdgClinicalTrial; ChEMBL; ChEMBL; TTD; PharmGKB; ClearityFoundationClinicalTrial; TTD; ChEMBL; TTD; TdgClinicalTrial; TALC; TTD; ChEMBL,-1.37608400867188,6.68636960249465e-19,2.02250205905309e-17,Down,Other,TRUE,High
