Gene_Symbol,signcon,randomSummary,randomCi.lb,randomCi.ub,randomP,het_QE,het_QEp,het_QM,het_QMp,error,rank
TANC2,5,1.00065966291831,0.405735563595663,1.59558376224096,0.000978451349543123,13.6667863147926,0.0335880998124711,10.8679053016679,0.000978451349543121,FALSE,398
IGFBP3,5,2.08814455126211,0.824879731648021,3.35140937087619,0.00119625934199637,37.1922470901003,1.61527318355634e-06,10.4961129886568,0.00119625934199637,FALSE,409
FXYD3,5,1.73431411974873,0.684107384840079,2.78452085465738,0.00120924867630138,20.8318800987355,0.001966653209028,10.4761595412173,0.00120924867630138,FALSE,416
PLP1,-5,-1.07534499597426,-1.72361912538424,-0.427070866564283,0.0011493855792076,1.79169086191512,0.774002206822563,10.5699866258313,0.0011493855792076,FALSE,418
NRG3,6,1.04407883200759,0.41488253385165,1.67327513016354,0.00114461180401878,2.57016219375803,0.765893411727827,10.5776805268386,0.00114461180401878,FALSE,419
CD300LF,4,1.32646319826468,0.523792969089376,2.12913342743998,0.00119964651820055,10.5568077125546,0.0609107698460961,10.4908887556678,0.00119964651820055,FALSE,420
ITGA11,5,1.65864615753545,0.653166293108276,2.66412602196263,0.00122424943133385,24.2112438937199,0.000477531107287826,10.453384381207,0.00122424943133385,FALSE,421
C16orf89,-7,-1.25396103293798,-2.01408136081836,-0.493840705057604,0.00122356921631759,11.6723190443891,0.0696911385194681,10.4544110025935,0.00122356921631759,FALSE,429
C8orf34,-4,-1.10879472266792,-1.78452755187943,-0.433061893456396,0.00129963389033306,7.71732978193012,0.172517623485448,10.343045730743,0.00129963389033306,FALSE,445
HAVCR1,3,1.70157517280156,0.661563904316704,2.74158644128641,0.00134257099943451,1.90334700119784,0.38609435337243,10.2830600700586,0.00134257099943451,FALSE,449
STMN2,5,1.22835378622699,0.477086856144062,1.97962071630991,0.00135238305342299,8.60500083319562,0.197041244942066,10.2696247644067,0.00135238305342299,FALSE,452
EDIL3,3,1.24693262313362,0.484074083664602,2.00979116260264,0.00135690367659,13.6207054043091,0.0341723124242374,10.2634680013696,0.00135690367659,FALSE,453
F2R,7,1.37539137023148,0.532020638393391,2.21876210206958,0.00139172730979155,19.9117415351554,0.00287135746864026,10.2167254199155,0.00139172730979155,FALSE,459
TSHR,-3,-1.43544770414456,-2.31706586660287,-0.553829541686261,0.001416798715405,3.8944276346565,0.142671025876198,10.1838003102489,0.001416798715405,FALSE,462
UBXN10,5,1.25402443583298,0.483355866462215,2.02469300520375,0.00142650146397145,12.3543654953661,0.0545144691409011,10.1712162032292,0.00142650146397145,FALSE,464
TRHDE,-7,-2.46960256349749,-3.98885296700949,-0.950352159985482,0.00144254500441598,47.5127415174325,1.47839766418599e-08,10.1505972372545,0.00144254500441599,FALSE,466
RAB3B,7,1.42420754549935,0.54726686345968,2.30114822753901,0.00145704062323579,14.7193194800789,0.0225557910093342,10.132166341148,0.00145704062323579,FALSE,467
GFRA2,-4,-1.24845446080775,-2.01801495453088,-0.478893967084611,0.00147457821516604,3.39956980023778,0.334023065622647,10.110114258595,0.00147457821516604,FALSE,468
ATP1A2,-4,-1.36675251688842,-2.20989495668448,-0.523610077092367,0.00148732701146682,8.02916069365673,0.154635830205175,10.0942497631448,0.00148732701146682,FALSE,473
DUOXA2,3,1.68197365914492,0.641677969887015,2.72226934840283,0.00153009550448707,6.25357621867884,0.180994487781381,10.0420172860458,0.00153009550448707,FALSE,477
DKK2,3,1.41870976792854,0.539953200967642,2.29746633488944,0.00155474310255938,13.4694820387037,0.0361576304094157,10.0125830819562,0.00155474310255938,FALSE,481
NTF4,3,2.72868972696699,1.03777628292729,4.41960317100669,0.00156223921182375,5.17184613028015,0.0753265162190553,10.0037248832203,0.00156223921182375,FALSE,482
CDNF,-5,-1.28914417779369,-2.08821960991389,-0.490068745673484,0.00156689804745551,6.45717537835979,0.167508759845666,9.99824117457903,0.00156689804745552,FALSE,484
VSNL1,5,1.4114798490174,0.536302871666989,2.2866568263678,0.00157219096893744,6.31923254417677,0.176542534255858,9.99203111502774,0.00157219096893744,FALSE,485
CXCR4,5,1.23409837596452,0.468685976731349,1.99951077519769,0.00157708882269308,13.9450142232231,0.030256452908433,9.98630341429233,0.00157708882269308,FALSE,487
SLC4A11,4,1.75324775860685,0.660825079414402,2.84567043779929,0.00165758097693742,13.941033470228,0.0159883497197649,9.89467083910591,0.00165758097693742,FALSE,495
CDCA2,5,1.1994414261329,0.451014974938032,1.94786787732777,0.00168330162961983,4.53622813882088,0.338273348129722,9.86633857107729,0.00168330162961983,FALSE,496
IGSF5,-6,-1.12756359671159,-1.83137532237813,-0.423751871045055,0.00168935362754363,6.87669588903991,0.229973301235574,9.85973581717155,0.00168935362754363,FALSE,497
UNC5B,3,1.14997207740506,0.430249364667368,1.86969479014274,0.00173839943120479,16.1535788688538,0.0129529602728515,9.80709441332191,0.00173839943120479,FALSE,499
PRELP,5,1.21782552350798,0.455318696268356,1.9803323507476,0.00174613017117649,13.5581999492469,0.0349801010810912,9.7989344541425,0.00174613017117649,FALSE,500
MT1M,-4,-1.75074023504457,-2.84831423430792,-0.653166235781227,0.0017699771516868,14.7713297617252,0.011385428644025,9.77399216863735,0.0017699771516868,FALSE,503
HSPB7,-5,-1.52869875432928,-2.49100328983535,-0.566394218823212,0.0018484388540662,19.6669086893272,0.00317375719314815,9.69426617633076,0.00184843885406621,FALSE,511
BTG2,-5,-1.14434066171955,-1.86506342904754,-0.423617894391561,0.00185844385825324,13.6295454577415,0.0340594998026503,9.68434737380645,0.00185844385825324,FALSE,512
FXYD1,-4,-1.07895380092722,-1.7593091958055,-0.398598406048939,0.00188202600526765,1.99587461354918,0.573263385281137,9.66118091705699,0.00188202600526766,FALSE,516
HUNK,-5,-1.18966693900782,-1.93997241565372,-0.439361462361932,0.00188566343724602,14.6689090282823,0.0229942275339342,9.65763381532802,0.00188566343724601,FALSE,517
OAS3,5,1.16414709232477,0.428761311057739,1.89953287359181,0.00191759598564444,14.2265672688519,0.0272051769108865,9.62678872312482,0.00191759598564444,FALSE,521
STRA6,6,2.55072930864786,0.937872891060251,4.16358572623547,0.00193730309885289,27.3629816440237,4.84688325983727e-05,9.60801148530195,0.00193730309885289,FALSE,524
CLDN11,5,1.00506885204593,0.368381888432807,1.64175581565906,0.00197488686990271,8.64789808677442,0.194369681634709,9.5727318758332,0.00197488686990271,FALSE,526
FOSB,-5,-1.17016506218855,-1.91254360236823,-0.427786522008872,0.0020058202419365,9.83482741321386,0.131782351004741,9.54420189647751,0.0020058202419365,FALSE,527
KLK6,4,5.55790249228804,2.0300738701584,9.08573111441767,0.00201632686180681,28.1192325809449,3.42864296969689e-06,9.53461298867706,0.0020163268618068,FALSE,529
DKK3,5,1.02770959526886,0.375319025961514,1.68010016457621,0.00201829127978104,12.2754962362117,0.0560975744999788,9.53282577755749,0.00201829127978104,FALSE,530
FOXL1,5,1.39830744235678,0.509812979485035,2.28680190522853,0.00203839799908917,13.8480287041421,0.0313806116464853,9.5146336100967,0.00203839799908917,FALSE,531
KCNJ2,5,1.16252815597493,0.423277064050911,1.90177924789894,0.00205482706176437,12.3937871779946,0.0537388525808868,9.4999034823116,0.00205482706176437,FALSE,533
POLQ,7,1.0826678514933,0.390550007939934,1.77478569504666,0.00216988724750439,11.9009508098802,0.0642153007096243,9.39997226819588,0.00216988724750439,FALSE,542
SLC4A4,-5,-1.97015778718957,-3.23106637891273,-0.709249195466414,0.00219551304294053,27.2995519187222,0.000127241412440936,9.37844839978006,0.00219551304294053,FALSE,543
CKLF-CMTM1,5,1.00426889872076,0.360531540827286,1.64800625661423,0.00223071475014471,5.73793145367524,0.219593205633891,9.34929324956618,0.00223071475014471,FALSE,546
GHRL,-3,-1.09564044988877,-1.79848076586422,-0.392800133913324,0.00224805844525468,12.3996848520059,0.0536237040162353,9.33509982711461,0.00224805844525468,FALSE,549
BMAL2,5,1.4507390834936,0.519167161640778,2.38231100534643,0.00227128005503194,23.161863376998,0.000744039673228249,9.31626909252491,0.00227128005503194,FALSE,554
ARMC3,-3,-2.1374395898914,-3.51251248824408,-0.762366691538727,0.00231441266280087,5.19622149796447,0.0744140322822873,9.28180489668983,0.00231441266280087,FALSE,560
LSAMP,3,1.21062668073837,0.431669724422845,1.9895836370539,0.00231826848295905,14.1535212822821,0.0279674777585731,9.27875577702257,0.00231826848295904,FALSE,561
TMEM154,5,1.18738254815118,0.42077425174547,1.95399084455689,0.00239942479932118,15.3097152466348,0.0179798842552513,9.2157455466485,0.00239942479932118,FALSE,572
ACADL,-5,-2.02624851221263,-3.33482160368136,-0.717675420743905,0.0024062421159265,35.9754623082053,2.78706238221318e-06,9.21055136602991,0.00240624211592649,FALSE,574
ZNF683,3,1.81553996129981,0.642894699559511,2.98818522304011,0.00240934149335727,2.27502274008021,0.320615924202031,9.20819485560652,0.00240934149335727,FALSE,575
PRR16,5,1.08322925671285,0.381452464558613,1.78500604886709,0.00248380766512504,11.490163398917,0.0743583089062077,9.1524832065543,0.00248380766512504,FALSE,581
SYNM,-5,-1.09024867282197,-1.79760126418634,-0.382896081457604,0.00252016707947344,10.3218758820089,0.111735295798329,9.12589394942134,0.00252016707947344,FALSE,586
ANKRD20A1,-3,-1.11167949480621,-1.83397400901201,-0.389384980600412,0.00255652405225977,1.11475741831212,0.572708333089747,9.09969297331896,0.00255652405225977,FALSE,589
PLA1A,5,1.05212358793894,0.36818792439397,1.7360592514839,0.00256907024457265,9.94442673462555,0.127011923425041,9.0907391400811,0.00256907024457264,FALSE,592
TCEA3,-5,-1.41354769578501,-2.33273798610405,-0.494357405465975,0.00257769529646265,20.7349770894585,0.00204693451100305,9.08460941200311,0.00257769529646265,FALSE,593
CDH19,-7,-1.36896227229139,-2.26021162017086,-0.477712924411924,0.00260807745138297,13.6920265470771,0.0332721167336152,9.06318177997144,0.00260807745138296,FALSE,595
MMP13,4,2.72702302534566,0.95013570665763,4.50391034403369,0.00262978076038569,11.6491973506882,0.00868676432311895,9.0480296693319,0.00262978076038569,FALSE,598
CLEC3B,-6,-1.15064310190375,-1.90200985283495,-0.399276350972544,0.00268662744691003,9.51205500736143,0.0903021188542986,9.00893622435182,0.00268662744691003,FALSE,602
PHYHIPL,-5,-1.36562949783883,-2.25988485670604,-0.471374138971606,0.00276170461582179,18.7343197412066,0.00463666635538771,8.95857342231215,0.00276170461582179,FALSE,610
IMPA2,-3,-1.13691647964135,-1.88170948351987,-0.39212347576283,0.00277284663616869,13.8126174440448,0.0318008272559488,8.9512178796088,0.00277284663616869,FALSE,612
OXER1,-4,-1.07525097300558,-1.78180858224637,-0.36869336376479,0.00285712882580033,8.42007770893395,0.134553631590831,8.89653137603026,0.00285712882580034,FALSE,622
FAM72C,4,1.02947907900162,0.352899925132299,1.70605823287095,0.00286119260615483,1.89781295479185,0.593884418638334,8.89393615545952,0.00286119260615483,FALSE,623
ETV1,5,1.38113287192302,0.472349556455937,2.2899161873901,0.00289497095444667,21.091319078252,0.00176657288663742,8.87250832587005,0.00289497095444666,FALSE,626
TNNC1,3,1.09974463111911,0.373100352741635,1.82638890949658,0.0030138616608565,4.09598903376647,0.393170987914179,8.79905771715383,0.0030138616608565,FALSE,630
CDH11,3,1.70560866738482,0.576200926045788,2.83501640872386,0.00307741049938168,31.2537475748795,2.26722315094713e-05,8.76099535807394,0.00307741049938167,FALSE,637
ASPHD2,4,1.14076272578173,0.382042045195727,1.89948340636773,0.00321004506510181,8.53959590843284,0.128898372308064,8.68406334667801,0.00321004506510182,FALSE,654
PLPPR4,7,1.09394358206618,0.36529651763435,1.822590646498,0.00325507359254161,10.8636828773243,0.0926819566156953,8.65867805986168,0.00325507359254161,FALSE,657
PLIN1,-3,-1.4709277101433,-2.45173960420548,-0.490115816081126,0.00328884230972028,13.744990599013,0.0326181667083924,8.63987369233729,0.00328884230972027,FALSE,659
SHH,6,1.68897958143737,0.561123736433518,2.81683542644123,0.00333469309791876,13.6596170980649,0.0179224443318013,8.61465305563879,0.00333469309791876,FALSE,660
GALNT17,-5,-1.20348085340775,-2.00876054666435,-0.398201160151146,0.00339898346818692,17.2949316236429,0.00825830784347235,8.57987691187307,0.00339898346818693,FALSE,664
POU2F3,4,1.62829209023218,0.53756500012205,2.7190191803423,0.00343425430633924,5.17835754284767,0.159193212028926,8.56108105669952,0.00343425430633925,FALSE,665
TOP2A,5,1.33791925281235,0.436719487140944,2.23911901848375,0.00361708294858477,17.8446198296265,0.00663245918129915,8.46669369772073,0.00361708294858477,FALSE,680
LHFPL3,-3,-1.35711551016988,-2.27170014838744,-0.442530871952311,0.00363385537474215,1.27304509970672,0.529129249043033,8.45827897203856,0.00363385537474216,FALSE,683
COL17A1,4,2.94376755098922,0.95694344761899,4.93059165435945,0.00368462998174173,39.5555618086054,1.83549372189463e-07,8.43304406245262,0.00368462998174173,FALSE,692
ADAMTSL2,5,1.02551208236116,0.330688588638725,1.7203355760836,0.0038185698470392,12.0739591472983,0.0603390591761405,8.36813650159994,0.0038185698470392,FALSE,697
TAS2R4,3,1.33192683666044,0.428086450093864,2.23576722322702,0.00387375986678377,2.98736578749055,0.224544158565615,8.34206241242085,0.00387375986678377,FALSE,703
TMEM130,6,2.04960337544905,0.657416699147611,3.44179005175049,0.00390797683953626,23.1978664854584,0.000309394464285538,8.32608597528993,0.00390797683953626,FALSE,707
PDK4,-5,-1.19626137563771,-2.00899276981622,-0.383529981459204,0.00391567982387464,14.2807646114489,0.0266523702296294,8.32250895916241,0.00391567982387465,FALSE,708
CRISP3,4,1.49838020116646,0.47735807611785,2.51940232621506,0.0040236048549824,0.957858251353987,0.811447484834673,8.27313150124057,0.00402360485498239,FALSE,712
SULF2,3,1.12205160504847,0.3567729942502,1.88733021584675,0.00405694808083517,20.7678056399171,0.0020193844939348,8.25814861711969,0.00405694808083518,FALSE,717
GLI2,5,1.20980079857339,0.384331730373367,2.03526986677341,0.00407228562233856,18.330131226438,0.00545802839587493,8.25129867115871,0.00407228562233856,FALSE,718
NR5A2,-5,-1.84040472603868,-3.09912448344711,-0.581684968630257,0.0041607397062927,27.7357099809403,0.000105364417424395,8.21229919534055,0.0041607397062927,FALSE,728
PLIN4,-7,-1.76612822108506,-2.97525479845138,-0.557001643718742,0.00419849619854842,27.5042027554409,0.000116468124182107,8.1959086232404,0.00419849619854842,FALSE,731
PLIN5,-5,-1.88390898055721,-3.17457809731303,-0.593239863801387,0.00422524445462978,27.5044848767799,0.000116453913132461,8.18438740106658,0.00422524445462978,FALSE,734
GRB14,-5,-1.17769502565049,-1.98489293433204,-0.370497116968926,0.00424214273230289,14.1994103213089,0.0274862518246542,8.17714704175337,0.00424214273230288,FALSE,735
TMEM200A,5,1.10931534886165,0.346690415545254,1.87194028217805,0.00435865623625824,13.5423366037992,0.0351879595538742,8.1280099416286,0.00435865623625823,FALSE,740
HOPX,5,1.06327071389619,0.331700871047052,1.79484055674533,0.00439078159659436,11.4965595982196,0.0741896751680612,8.11469679893088,0.00439078159659436,FALSE,745
SERPINI2,-5,-3.56326955300465,-6.01538284050901,-1.11115626550029,0.00439801929849677,67.3031045384879,1.45912828523373e-12,8.11171109580292,0.00439801929849677,FALSE,746
FABP4,-4,-1.98986448630619,-3.36090531032944,-0.61882366228293,0.00444672254225433,19.9874940293158,0.00125650169075984,8.09174915692463,0.00444672254225434,FALSE,749
SEMA7A,3,1.62112779120528,0.503640814733972,2.73861476767658,0.00446488507361357,25.2081109519276,0.000312446294624495,8.08436183561401,0.00446488507361357,FALSE,750
LGR6,3,1.41295109501454,0.43865500312933,2.38724718689975,0.0044776133510182,7.17528881715671,0.126909922353457,8.0792030231059,0.0044776133510182,FALSE,752
PM20D1,-6,-2.28302682219173,-3.858103785651,-0.707949858732455,0.00449851446192438,26.9323922288291,5.87979373047514e-05,8.07076404025403,0.00449851446192438,FALSE,754
SLC25A15,-3,-1.73706922147429,-2.93627292054414,-0.537865522404438,0.00452487933337055,37.5045738595629,1.40378873930508e-06,8.06017578719421,0.00452487933337055,FALSE,756
ECT2,3,1.21593106196417,0.376138697185081,2.05572342674327,0.00454225324594395,20.3126554751738,0.00243585159102694,8.05323262863501,0.00454225324594395,FALSE,758
ASPM,5,1.33160052142151,0.411369938539737,2.25183110430328,0.00456645537631638,19.3819980763909,0.00356485885615469,8.04360564376389,0.00456645537631638,FALSE,761
TP63,4,2.02054413903158,0.620489547675114,3.42059873038805,0.00467521628694345,7.17233688094781,0.0666030176074009,8.00097523076823,0.00467521628694345,FALSE,770
PSMD6,-5,-1.01456904032722,-1.71814146050004,-0.310996620154397,0.0047086622139893,18.6202645515522,0.00485540999090676,7.98806848350468,0.00470866221398931,FALSE,773
COL16A1,3,1.09238608024816,0.333779005493829,1.85099315500249,0.00476765086319739,14.5644219325567,0.0239289763343541,7.96553077406363,0.0047676508631974,FALSE,776
TRIM46,6,1.47242999920862,0.448538845318641,2.49632115309859,0.00482379627167353,16.9210413526655,0.00465200429557315,7.94434168204557,0.00482379627167353,FALSE,780
BRSK2,-5,-1.59037599456362,-2.69646477873642,-0.484287210390813,0.00483072831747134,23.6644859462313,0.000601903354996415,7.94174299198878,0.00483072831747134,FALSE,782
CD109,7,1.28253608529287,0.388534991170341,2.1765371794154,0.00492698778481505,22.0947788319807,0.00116390526107988,7.90604474346814,0.00492698778481505,FALSE,791
FIBCD1,3,1.8724728131944,0.566368668734617,3.17857695765419,0.00495619362146426,3.0321051796581,0.219576938713064,7.89535402838716,0.00495619362146425,FALSE,794
EPB41L4B,-5,-1.39738454702114,-2.37310068878499,-0.421668405257292,0.00500071230760266,21.1861185652728,0.00169855003155213,7.87918096112951,0.00500071230760266,FALSE,797
PKIA,4,1.31192390280309,0.393024950441611,2.23082285516457,0.00513777984047358,13.2549305020193,0.0211033888407565,7.83029202281661,0.00513777984047359,FALSE,802
NT5DC4,3,1.22421392969072,0.365058773810855,2.08336908557059,0.00522602511687483,1.90518572112767,0.385739556799133,7.79951529864915,0.00522602511687483,FALSE,805
MPV17L,-5,-1.27942742537146,-2.17832287500703,-0.380531975735879,0.00527599753170881,17.9436994037354,0.00637444413246777,7.78232081247576,0.00527599753170881,FALSE,810
CCDC74A,6,1.58379952125188,0.469835133281055,2.69776390922271,0.00532616942205936,22.282476728942,0.00046265433029088,7.76522389567669,0.00532616942205936,FALSE,813
RNF133,-3,-1.09535560100982,-1.86593759483099,-0.324773607188647,0.00533594337166564,0.415974943420019,0.812217212340969,7.76191237059137,0.00533594337166565,FALSE,815
ZFP57,3,1.73851933171489,0.512488916607124,2.96454974682266,0.00544859093719485,1.70975386364945,0.42533553312933,7.72418633776607,0.00544859093719484,FALSE,821
KIF18B,6,1.29144543730496,0.379064084092818,2.2038267905171,0.00553267969923998,11.9844687334645,0.0350012155893305,7.69653954140749,0.00553267969923999,FALSE,827
STAC,3,2.0911885932394,0.609931425794127,3.57244576068468,0.00565729105023668,16.5332459418605,0.00238107323401301,7.65634782483475,0.00565729105023668,FALSE,835
QPCT,5,1.40121601012886,0.408640788053083,2.39379123220464,0.00565962157613759,18.070192293853,0.00605915452801761,7.65560477441258,0.00565962157613759,FALSE,836
AMIGO2,5,1.47081616902165,0.428638322248982,2.51299401579431,0.00567347114327755,25.2953486754371,0.000301021534145107,7.65119549164233,0.00567347114327756,FALSE,837
SULF1,5,1.90606404642394,0.553567048343058,3.25856104450482,0.0057419840998638,42.2238700491025,1.6607870655263e-07,7.62954328471764,0.00574198409986381,FALSE,840
NRP2,5,1.21907487873858,0.352616128441067,2.0855336290361,0.00582281800902697,23.243756261232,0.000718816394449263,7.60433361651766,0.00582281800902698,FALSE,843
CEP55,5,2.04897504407059,0.590316615336301,3.50763347280488,0.00590233820849767,19.5660874037384,0.000608162264545573,7.57987961191603,0.00590233820849766,FALSE,849
NCAPH,6,1.26184572639747,0.363396868612106,2.16029458418283,0.00591036189354528,12.4104575539618,0.0295764705193671,7.57743086488661,0.00591036189354527,FALSE,851
GPR173,5,1.31139920707816,0.377514014953172,2.24528439920315,0.00591854416871968,18.1483001962748,0.00587207814559078,7.57493720800159,0.00591854416871968,FALSE,852
KLK10,3,3.44495479447451,0.983289439319986,5.90662014962903,0.00609078605480259,31.9582774667516,1.95102969469615e-06,7.52324507805504,0.00609078605480258,FALSE,862
CHIT1,4,1.61965869647361,0.461536342866304,2.77778105008091,0.00612429561261339,13.5390294038767,0.0188185310718327,7.51336189513805,0.00612429561261338,FALSE,864
NOS1,-6,-1.30400707590008,-2.23776516712112,-0.370248984679044,0.00619798900845863,9.46493736506142,0.0918956908990404,7.49181978386344,0.00619798900845862,FALSE,867
DAPP1,5,1.16464017024597,0.329622559202182,1.99965778128976,0.00626350151450178,16.6328978328808,0.0107314387465405,7.47288747562653,0.00626350151450179,FALSE,872
BIRC5,3,1.08737011050695,0.306591781944595,1.86814843906931,0.00634127586639972,6.65085405280774,0.155530075192608,7.45067231195672,0.00634127586639971,FALSE,882
COL7A1,5,1.52974128718013,0.430535469270305,2.62894710508995,0.0063789169880382,26.0322810998256,0.000219580594124516,7.44002032382131,0.0063789169880382,FALSE,885
MATN4,-3,-3.05945221194628,-5.26469236311452,-0.854212060778038,0.00654465649876003,27.7341333498419,1.41200017983092e-05,7.39386893148266,0.00654465649876004,FALSE,895
GLDC,-3,-1.42810303217657,-2.45755244310847,-0.398653621244663,0.00654877694856583,2.91458950930901,0.232865381391292,7.39273682018454,0.00654877694856582,FALSE,896
ADGRF4,5,3.39157680533264,0.943454158882009,5.83969945178328,0.00662173123338014,37.7900429676991,1.23805758887342e-07,7.37281187047187,0.00662173123338012,FALSE,902
MATN3,6,2.54498406634168,0.707222822494838,4.38274531018852,0.00664332559972756,40.7784120543358,1.04012806225927e-07,7.36695709001324,0.00664332559972756,FALSE,904
ZNF710,-5,-1.04012902062837,-1.79153392610106,-0.288724115155689,0.00666626715112063,17.6186868008586,0.00725923352872856,7.36075830517397,0.00666626715112064,FALSE,908
CELSR1,5,1.32625694416961,0.364694816560573,2.28781907177865,0.00686493918826155,27.4073984402018,0.000121446894610876,7.3079711509863,0.00686493918826155,FALSE,916
MMP16,4,1.13125627110313,0.310297800030181,1.95221474217608,0.00691787705583612,12.9951062581367,0.0234246709407623,7.29416871704324,0.0069178770558361,FALSE,919
DEPDC1B,4,1.22612550628498,0.336100975970662,2.1161500365993,0.00693170922442161,10.0180811425247,0.0747245431016509,7.29058004653673,0.00693170922442161,FALSE,920
MMP28,5,1.28145738663314,0.349865884356056,2.21304888891022,0.00701687036405315,16.7237220232457,0.0103540776384878,7.26864540922111,0.00701687036405315,FALSE,922
POGLUT2,3,1.05672505235494,0.287785574927263,1.82566452978262,0.00707048871551288,16.9778376276868,0.00936504034920942,7.25497420835656,0.00707048871551288,FALSE,924
DNAH5,3,1.17807986016027,0.320771447276612,2.03538827304392,0.00707472537929413,15.8947256628409,0.0143303107227077,7.25389849489609,0.00707472537929413,FALSE,926
OR2A7,-3,-1.01364710465133,-1.75158869336638,-0.275705515936277,0.00709750172494054,1.80426799346474,0.405702966504404,7.24812670533562,0.00709750172494053,FALSE,928
MUC15,-3,-1.81325762852522,-3.13414262943497,-0.492372627615478,0.00713323201578122,12.7155953346582,0.0127523844478027,7.23911025599806,0.00713323201578121,FALSE,930
PCDHAC2,5,1.08723163626731,0.293428664300964,1.88103460823365,0.00726463848286314,16.4819660350852,0.0113880409345662,7.2063425615174,0.00726463848286316,FALSE,936
TAS2R50,3,1.10443203376023,0.298070121594484,1.91079394592598,0.0072646884211199,1.81114750875506,0.404309843999212,7.20633022431634,0.00726468842111988,FALSE,937
ANO1,7,1.41216988808984,0.377716910179394,2.44662286600028,0.00745913705662595,24.3214978699748,0.000455706518756318,7.1589374387473,0.00745913705662597,FALSE,942
EDNRA,5,1.18240093447709,0.316122273186143,2.04867959576804,0.00746860774209004,20.2586375549818,0.00249053198848914,7.15666151615081,0.00746860774209005,FALSE,943
ANKK1,3,1.20708314477767,0.321210385873257,2.09295590368207,0.00757087625119389,2.25720639656682,0.323484785103944,7.13227137390035,0.00757087625119391,FALSE,956
RUNX1,5,1.1447107249882,0.303370725178637,1.98605072479776,0.00766026104332566,21.0181152483659,0.00182091723326138,7.11122813677057,0.00766026104332566,FALSE,960
ADAM8,5,1.08376186677802,0.287151431038309,1.88037230251772,0.0076653478407825,17.6239133381635,0.0072441065100199,7.11003814796553,0.00766534784078251,FALSE,961
TENM4,5,1.20578326623637,0.31872321270575,2.09284331976699,0.00771751883975582,18.6756178181392,0.00474802482069169,7.09787982971293,0.00771751883975582,FALSE,965
NUAK1,5,1.00907406787722,0.266297498346181,1.75185063740826,0.00775296203008678,17.1906347684149,0.00860758555355957,7.08966772642738,0.00775296203008679,FALSE,968
CCDC141,-5,-1.11379594520005,-1.93594846784796,-0.291643422552139,0.00792555235397111,16.3681562483454,0.0119085744537705,7.05021984436057,0.00792555235397111,FALSE,976
ASPA,-5,-1.12663397154739,-1.9585875255261,-0.294680417568678,0.00794992745670484,14.9985314153945,0.0202681404149021,7.0447194806838,0.00794992745670485,FALSE,978
DLGAP5,4,1.28846518467442,0.336667495734766,2.24026287361407,0.00797237446106215,11.5388696162122,0.0416828374459327,7.03966943538985,0.00797237446106214,FALSE,981
ILDR2,7,1.10952549668411,0.28706974129228,1.93198125207595,0.00819158830186687,13.3183345813331,0.0382502558410388,6.99110246313769,0.00819158830186687,FALSE,993
PEX5L,-5,-1.65197187717191,-2.87652662486265,-0.427417129481182,0.00819163240995823,24.3718528468303,0.000446068312324629,6.99109282532573,0.00819163240995821,FALSE,994
ITGBL1,3,1.62948210805738,0.421432737167772,2.83753147894699,0.00820040747054759,26.4270400246886,0.000185335613425945,6.98917649107614,0.00820040747054759,FALSE,996
BANK1,5,1.20373530185822,0.311307075705057,2.09616352801139,0.00820147124150171,15.2616651331999,0.0183163217775463,6.98894432292493,0.00820147124150171,FALSE,997
ADAMTS6,3,1.26259879014488,0.326276413199617,2.19892116709015,0.00821884855631753,20.8821717631747,0.00192621029716044,6.98515607738234,0.00821884855631754,FALSE,998
NTM,3,1.54914861774063,0.39971767279529,2.69857956268597,0.00825284334502733,29.5140458038681,4.86150116320753e-05,6.9777688670407,0.00825284334502733,FALSE,1000
COL8A1,5,1.91649061983674,0.493492581052968,3.33948865862051,0.00829855243507449,37.8466559559085,1.20362052774864e-06,6.96788500924584,0.00829855243507448,FALSE,1006
ANGPTL4,-5,-1.2464823724446,-2.1735193524949,-0.319445392394304,0.00840522616949066,16.6022686091987,0.0108616629494227,6.94503353066466,0.00840522616949066,FALSE,1007
ANTXR1,3,1.20190481864919,0.307107537660487,2.0967020996379,0.00847210189489913,22.7548675713436,0.000882876808531275,6.93085835376402,0.00847210189489914,FALSE,1012
TAFA5,5,1.15538415621949,0.29482972627966,2.01593858615932,0.00850198124482456,14.5608887046678,0.0239612087171484,6.92456200403066,0.00850198124482458,FALSE,1013
BDKRB1,-4,-1.93589076717651,-3.37934193783591,-0.492439596517118,0.00857335746444446,30.1177938394193,1.39817231954346e-05,6.90961238469113,0.00857335746444447,FALSE,1018
ZFHX4,5,1.09382406103099,0.277706153527788,1.90994196853419,0.00861680071265689,16.0831805430561,0.0133143996073537,6.90057550255092,0.00861680071265689,FALSE,1021
CDH3,5,2.24952982960591,0.57065733375894,3.92840232545289,0.00863527563350425,54.8109387516566,5.06136587532425e-10,6.89674654949448,0.00863527563350424,FALSE,1024
