Symbol,Drug,Approved,InteractionType,Sources,Score,PMIDs
PDGFRA,MASITINIB,TRUE,inhibitor,MyCancerGenomeClinicalTrial; TdgClinicalTrial; ChEMBL,0.151023525242678,""
PDGFRA,ENMD-2076,FALSE,"",TdgClinicalTrial,0.027606450850812,""
PDGFRA,CEDIRANIB,FALSE,inhibitor,DTC; ChEMBL,0.0305642848705419,""
PDGFRA,ZM447439,FALSE,"",DTC,0.0450421040197459,""
PDGFRA,PAZOPANIB,TRUE,inhibitor,ClearityFoundationClinicalTrial; MyCancerGenomeClinicalTrial; MyCancerGenome; DTC; TALC; ChEMBL,0.0900842080394919,""
PDGFRA,X-82,FALSE,inhibitor,MyCancerGenome; ChEMBL,0.342319990550069,""
PDGFRA,SU-014813,FALSE,inhibitor,ChEMBL,0.122257139482168,""
PDGFRA,LINIFANIB,FALSE,inhibitor,DTC; ChEMBL,0.0213949994093793,""
PDGFRA,XL-999,FALSE,inhibitor,ChEMBL,0.0777999978522884,""
PDGFRA,VARGATEF,FALSE,inhibitor,TALC,0.106974997046897,""
PDGFRA,ILORASERTIB,FALSE,inhibitor,DTC; ChEMBL,0.0147551720064685,""
PDGFRA,AMUVATINIB,FALSE,inhibitor,TTD; MyCancerGenome; TdgClinicalTrial; ChEMBL,0.48902855792867,""
PDGFRA,TANDUTINIB,FALSE,inhibitor,MyCancerGenome; DTC,0.122257139482168,""
PDGFRA,PONATINIB,TRUE,"",CIViC; DTC,0.0987461511202122,20513156
PDGFRA,AVAPRITINIB,TRUE,inhibitor,TTD; CIViC; PharmGKB; ChEMBL,0.684639981100138,""
PDGFRA,OLARATUMAB,TRUE,inhibitor,TTD; TdgClinicalTrial; PharmGKB; ChEMBL; FDA,2.13949994093793,""
PDGFRA,NILOTINIB,TRUE,inhibitor,MyCancerGenomeClinicalTrial,0.0534874985234483,""
PDGFRA,MOTESANIB,FALSE,inhibitor,MyCancerGenome; TdgClinicalTrial; ChEMBL,0.233399993556865,""
PDGFRA,CYC-116,FALSE,"",DTC,0.00882268016881621,""
PDGFRA,MIDOSTAURIN,TRUE,inhibitor,MyCancerGenome; ChEMBL,0.048902855792867,""
PDGFRA,ORANTINIB,FALSE,inhibitor,ChEMBL,0.0658307674134748,""
PDGFRA,CENISERTIB,FALSE,"",DTC,0.00725254217267096,""
PDGFRA,TAMATINIB,FALSE,"",DTC,0.0105654318071009,""
PDGFRA,XL-820,FALSE,inhibitor,TTD; ChEMBL,0.285266658791724,""
PDGFRA,CHEMBL:CHEMBL1997335,FALSE,"",DTC,0.0203761899136946,""
PDGFRA,RG-1530,FALSE,"",DTC,0.00910425506782098,""
PDGFRA,VATALANIB,FALSE,inhibitor,TdgClinicalTrial; DTC; ChEMBL,0.142633329395862,""
PDGFRA,SERALUTINIB,FALSE,inhibitor,ChEMBL,0.142633329395862,""
PDGFRA,PEGPLERANIB SODIUM,FALSE,"",TdgClinicalTrial,0.142633329395862,""
PDGFRA,TAK-593,FALSE,inhibitor,ChEMBL,0.171159995275035,""
PDGFRA,DOVITINIB,FALSE,inhibitor,ClearityFoundationClinicalTrial; DTC; ChEMBL,0.0254198012784705,""
PDGFRA,ENMD-981693,FALSE,inhibitor,ChEMBL,0.0450421040197459,""
PDGFRA,CP-547632,FALSE,"",DTC,0.0194499994630721,""
PDGFRA,RAMUCIRUMAB,TRUE,antibody; inhibitor,MyCancerGenome; TALC,0.285266658791724,""
PDGFRA,MEPOLIZUMAB,TRUE,"",PharmGKB,0.285266658791724,""
PDGFRA,RABEPRAZOLE,TRUE,"",TTD,0.0329153837067374,""
PDGFRA,ROMIPLOSTIM,TRUE,"",TTD,0.106974997046897,""
