Symbol,n_studies,method_used,pooled_log2FC,pooled_se,rem_pvalue,I2,tau2,Q,Q_pval,vote_up,vote_down,fisher_pvalue,rem_padj,fisher_padj
PRR5-ARHGAP8,13,REML,-1.29272009040456,0.274319653353841,2.44745460800593e-06,94.6080222052066,0.880928064542649,100.992355529863,3.55781344254729e-16,0,9,2.44225590477836e-129,1.16510563674534e-05,3.85382441685017e-128
C20orf202,4,REML,1.00486401057711,0.21353114699677,2.52703220795469e-06,59.2502903399972,0.105459651227548,7.21038151285083,0.0654860778882824,2,0,1.07917084740496e-15,1.19956789058298e-05,2.09011105538582e-15
MT-ND3,13,REML,-1.73829673421943,0.369616397600953,2.56397631669298e-06,95.9929844234182,1.66795438935186,192.040395804221,1.42744141976938e-34,0,8,2.68997737701318e-138,1.21641331648733e-05,4.99545854385261e-137
LIMS2,13,REML,-1.10115708834109,0.234294809031447,2.60316579008494e-06,92.9565670153146,0.610647704091782,113.707129839138,1.10311797979291e-18,0,5,3.5678395989313e-51,1.23255396668939e-05,1.61773715654965e-50
TMEM174,11,REML,-3.49513392773039,0.743823888586581,2.61601160097861e-06,94.6028995513795,5.65648700715979,164.371570312768,4.05074370622076e-30,0,8,1.36371986329429e-109,1.23828504900306e-05,1.56261517623185e-108
BHMT,13,REML,-2.98239030088757,0.635058184062441,2.64984660123814e-06,97.1018542966941,5.02495399956227,333.420463465017,4.38974280102804e-64,0,10,4.83436192154801e-227,1.25323481608132e-05,3.84331772763067e-225
MTARC2,13,REML,-1.2389703097307,0.263897102854301,2.66738160210508e-06,94.4812581742027,0.820042553624223,287.484927520926,1.98358075711149e-54,0,8,9.83955843285912e-133,1.26073895151175e-05,1.64931152647172e-131
BMP5,8,REML,-1.89388843131314,0.403544603374918,2.69052652805194e-06,53.7450782557016,0.646369191403614,14.3561886084019,0.0451969434250456,0,5,5.12465777316089e-11,1.26995590573444e-05,8.29112913295097e-11
INSC,8,REML,-2.29496173451331,0.489030966709247,2.69390661254091e-06,81.3974607541579,1.43141719473037,37.7094996130198,3.44084725153799e-06,0,6,2.12059644286153e-36,1.27101300776843e-05,7.17975210171835e-36
CD80,6,REML,2.1271819854328,0.453281759194599,2.69428872985473e-06,86.5752688698595,1.04736456422444,40.9267498006715,9.7079672103099e-08,4,0,1.78755677129438e-42,1.27101300776843e-05,6.87157731907889e-42
CECR2,12,REML,-2.33632544388266,0.497895768019947,2.70020274424444e-06,93.1127034457971,2.66888771302549,122.70113072655,5.18341490384028e-21,0,8,2.69688711930851e-109,1.27308344578257e-05,3.07965324602295e-108
PDCD1LG2,11,REML,1.08253125179122,0.230770531821579,2.71949648149618e-06,84.8263448295228,0.454885151039967,62.4762420633028,1.22837444509549e-09,8,0,3.50422365253179e-46,1.28073325129982e-05,1.45096760612644e-45
VEGFA,13,REML,1.75581211995824,0.374338162315197,2.72613075228012e-06,96.236516007709,1.70905502225214,257.147819687887,4.41295668932875e-48,9,0,5.84740835013514e-271,1.28313371607885e-05,8.06797375252118e-269
COL4A6,11,REML,-3.572398796712,0.762137427626616,2.76776190222815e-06,96.3852535114144,6.05298884143042,222.349000956756,3.44431425567737e-42,0,8,2.1382569738288e-251,1.30162774528729e-05,2.34856580118894e-249
